inventory_id,warehouse_id,component_id,product_id,quantity_on_hand,reserved_quantity,available_quantity,safety_stock,reorder_point,maximum_stock,holding_cost_per_unit,stockout_cost_per_unit,inventory_age_days,last_updated_date
I002525,W015,C281,,7866,786,7080,1800,3600,15732,0.0029,0.73,57,2027-01-01
I002526,W016,C281,,7564,756,6808,1800,3600,15128,0.0029,0.73,98,2027-01-01
I002527,W017,C281,,7533,753,6780,1800,3600,15066,0.0029,0.73,63,2027-01-01
I002528,W018,C281,,8138,813,7325,1800,3600,16276,0.0029,0.73,88,2027-01-01
I002529,W019,C281,,7574,757,6817,1800,3600,15148,0.0029,0.73,68,2027-01-01
I002530,W012,C282,,11748,1174,10574,2900,5800,23496,0.003,0.75,112,2027-01-01
I002531,W013,C282,,12212,1221,10991,2900,5800,24424,0.003,0.75,50,2027-01-01
I002532,W014,C282,,11993,1199,10794,2900,5800,23986,0.003,0.75,20,2027-01-01
I002533,W015,C282,,12325,1232,11093,2900,5800,24650,0.003,0.75,30,2027-01-01
I002534,W016,C282,,11936,1193,10743,2900,5800,23872,0.003,0.75,94,2027-01-01
I002535,W017,C282,,12531,1253,11278,2900,5800,25062,0.003,0.75,63,2027-01-01
I002536,W018,C282,,12296,1229,11067,2900,5800,24592,0.003,0.75,89,2027-01-01
I002537,W019,C282,,12339,1233,11106,2900,5800,24678,0.003,0.75,79,2027-01-01
I002538,W020,C282,,11901,1190,10711,2900,5800,23802,0.003,0.75,78,2027-01-01
I002539,W013,C283,,22520,2252,20268,5400,10800,45040,0.0031,0.77,15,2027-01-01
I002540,W014,C283,,22445,2244,20201,5400,10800,44890,0.0031,0.77,32,2027-01-01
I002541,W015,C283,,22044,2204,19840,5400,10800,44088,0.0031,0.77,67,2027-01-01
I002542,W016,C283,,22269,2226,20043,5400,10800,44538,0.0031,0.77,69,2027-01-01
I002543,W017,C283,,22317,2231,20086,5400,10800,44634,0.0031,0.77,34,2027-01-01
I002544,W018,C283,,22167,2216,19951,5400,10800,44334,0.0031,0.77,106,2027-01-01
I002545,W019,C283,,22143,2214,19929,5400,10800,44286,0.0031,0.77,76,2027-01-01
I002546,W020,C283,,22228,2222,20006,5400,10800,44456,0.0031,0.77,63,2027-01-01
I002547,W021,C283,,22481,2248,20233,5400,10800,44962,0.0031,0.77,61,2027-01-01
I002548,W014,C284,,7599,759,6840,1800,3600,15198,0.0032,0.79,32,2027-01-01
I002549,W015,C284,,8116,811,7305,1800,3600,16232,0.0032,0.79,60,2027-01-01
I002550,W016,C284,,7913,791,7122,1800,3600,15826,0.0032,0.79,3,2027-01-01
I002551,W017,C284,,7756,775,6981,1800,3600,15512,0.0032,0.79,23,2027-01-01
I002552,W018,C284,,8192,819,7373,1800,3600,16384,0.0032,0.79,36,2027-01-01
I002553,W019,C284,,7513,751,6762,1800,3600,15026,0.0032,0.79,6,2027-01-01
I002554,W020,C284,,7694,769,6925,1800,3600,15388,0.0032,0.79,39,2027-01-01
I002555,W021,C284,,7794,779,7015,1800,3600,15588,0.0032,0.79,40,2027-01-01
I002556,W022,C284,,7875,787,7088,1800,3600,15750,0.0032,0.79,65,2027-01-01
I002557,W015,C285,,26531,2653,23878,6500,13000,53062,0.0033,0.82,22,2027-01-01
I002558,W016,C285,,26892,2689,24203,6500,13000,53784,0.0033,0.82,44,2027-01-01
I002559,W017,C285,,26439,2643,23796,6500,13000,52878,0.0033,0.82,98,2027-01-01
I002560,W018,C285,,26260,2626,23634,6500,13000,52520,0.0033,0.82,74,2027-01-01
I002561,W019,C285,,26302,2630,23672,6500,13000,52604,0.0033,0.82,3,2027-01-01
I002562,W020,C285,,26403,2640,23763,6500,13000,52806,0.0033,0.82,23,2027-01-01
I002563,W021,C285,,26478,2647,23831,6500,13000,52956,0.0033,0.82,105,2027-01-01
I002564,W022,C285,,26864,2686,24178,6500,13000,53728,0.0033,0.82,68,2027-01-01
I002565,W023,C285,,26186,2618,23568,6500,13000,52372,0.0033,0.82,6,2027-01-01
I002566,W016,C286,,10593,1059,9534,2500,5000,21186,0.0034,0.84,23,2027-01-01
I002567,W017,C286,,10575,1057,9518,2500,5000,21150,0.0034,0.84,63,2027-01-01
I002568,W018,C286,,10493,1049,9444,2500,5000,20986,0.0034,0.84,91,2027-01-01
I002569,W019,C286,,10417,1041,9376,2500,5000,20834,0.0034,0.84,88,2027-01-01
I002570,W020,C286,,10735,1073,9662,2500,5000,21470,0.0034,0.84,80,2027-01-01
I002571,W021,C286,,10472,1047,9425,2500,5000,20944,0.0034,0.84,117,2027-01-01
I002572,W022,C286,,10567,1056,9511,2500,5000,21134,0.0034,0.84,7,2027-01-01
I002573,W023,C286,,10348,1034,9314,2500,5000,20696,0.0034,0.84,50,2027-01-01
I002574,W024,C286,,10903,1090,9813,2500,5000,21806,0.0034,0.84,103,2027-01-01
I002575,W017,C287,,26604,2660,23944,6500,13000,53208,0.0034,0.86,73,2027-01-01
I002576,W018,C287,,26458,2645,23813,6500,13000,52916,0.0034,0.86,100,2027-01-01
I002577,W019,C287,,26757,2675,24082,6500,13000,53514,0.0034,0.86,112,2027-01-01
I002578,W020,C287,,26202,2620,23582,6500,13000,52404,0.0034,0.86,7,2027-01-01
I002579,W021,C287,,26305,2630,23675,6500,13000,52610,0.0034,0.86,103,2027-01-01
I002580,W022,C287,,26182,2618,23564,6500,13000,52364,0.0034,0.86,53,2027-01-01
I002581,W023,C287,,26724,2672,24052,6500,13000,53448,0.0034,0.86,58,2027-01-01
I002582,W024,C287,,26814,2681,24133,6500,13000,53628,0.0034,0.86,83,2027-01-01
I002583,W025,C287,,26824,2682,24142,6500,13000,53648,0.0034,0.86,37,2027-01-01
I002584,W018,C288,,19209,1920,17289,4600,9200,38418,0.0035,0.88,47,2027-01-01
I002585,W019,C288,,19053,1905,17148,4600,9200,38106,0.0035,0.88,59,2027-01-01
I002586,W020,C288,,18513,1851,16662,4600,9200,37026,0.0035,0.88,86,2027-01-01
I002587,W021,C288,,18666,1866,16800,4600,9200,37332,0.0035,0.88,102,2027-01-01
I002588,W022,C288,,18744,1874,16870,4600,9200,37488,0.0035,0.88,81,2027-01-01
I002589,W023,C288,,18703,1870,16833,4600,9200,37406,0.0035,0.88,4,2027-01-01
I002590,W024,C288,,18758,1875,16883,4600,9200,37516,0.0035,0.88,113,2027-01-01
I002591,W025,C288,,18854,1885,16969,4600,9200,37708,0.0035,0.88,15,2027-01-01
I002592,W026,C288,,18836,1883,16953,4600,9200,37672,0.0035,0.88,27,2027-01-01
I002593,W019,C289,,22191,2219,19972,5300,10600,44382,0.0036,0.91,85,2027-01-01
I002594,W020,C289,,21543,2154,19389,5300,10600,43086,0.0036,0.91,103,2027-01-01
I002595,W021,C289,,21346,2134,19212,5300,10600,42692,0.0036,0.91,30,2027-01-01
I002596,W022,C289,,21501,2150,19351,5300,10600,43002,0.0036,0.91,56,2027-01-01
I002597,W023,C289,,21821,2182,19639,5300,10600,43642,0.0036,0.91,9,2027-01-01
I002598,W024,C289,,21869,2186,19683,5300,10600,43738,0.0036,0.91,1,2027-01-01
I002599,W025,C289,,21953,2195,19758,5300,10600,43906,0.0036,0.91,49,2027-01-01
I002600,W026,C289,,21783,2178,19605,5300,10600,43566,0.0036,0.91,104,2027-01-01
I002601,W027,C289,,21728,2172,19556,5300,10600,43456,0.0036,0.91,63,2027-01-01
I002602,W020,C290,,5088,508,4580,1100,2200,10176,0.0037,0.93,73,2027-01-01
I002603,W021,C290,,4515,451,4064,1100,2200,9030,0.0037,0.93,19,2027-01-01
I002604,W022,C290,,5392,539,4853,1100,2200,10784,0.0037,0.93,64,2027-01-01
I002605,W023,C290,,4547,454,4093,1100,2200,9094,0.0037,0.93,56,2027-01-01
I002606,W024,C290,,5168,516,4652,1100,2200,10336,0.0037,0.93,15,2027-01-01
I002607,W025,C290,,4677,467,4210,1100,2200,9354,0.0037,0.93,18,2027-01-01
I002608,W026,C290,,5101,510,4591,1100,2200,10202,0.0037,0.93,71,2027-01-01
I002609,W027,C290,,5156,515,4641,1100,2200,10312,0.0037,0.93,90,2027-01-01
I002610,W028,C290,,4667,466,4201,1100,2200,9334,0.0037,0.93,42,2027-01-01
I002611,W021,C291,,16457,1645,14812,3900,7800,32914,0.0038,0.95,97,2027-01-01
I002612,W022,C291,,16520,1652,14868,3900,7800,33040,0.0038,0.95,39,2027-01-01
I002613,W023,C291,,16031,1603,14428,3900,7800,32062,0.0038,0.95,63,2027-01-01
I002614,W024,C291,,16530,1653,14877,3900,7800,33060,0.0038,0.95,52,2027-01-01
I002615,W025,C291,,15942,1594,14348,3900,7800,31884,0.0038,0.95,23,2027-01-01
I002616,W026,C291,,16587,1658,14929,3900,7800,33174,0.0038,0.95,85,2027-01-01
I002617,W027,C291,,16596,1659,14937,3900,7800,33192,0.0038,0.95,101,2027-01-01
I002618,W028,C291,,16284,1628,14656,3900,7800,32568,0.0038,0.95,44,2027-01-01
I002619,W029,C291,,15804,1580,14224,3900,7800,31608,0.0038,0.95,30,2027-01-01
I002620,W022,C292,,5113,511,4602,1100,2200,10226,0.0039,0.97,74,2027-01-01
I002621,W023,C292,,5066,506,4560,1100,2200,10132,0.0039,0.97,33,2027-01-01
I002622,W024,C292,,4540,454,4086,1100,2200,9080,0.0039,0.97,116,2027-01-01
I002623,W025,C292,,4809,480,4329,1100,2200,9618,0.0039,0.97,88,2027-01-01
I002624,W026,C292,,4639,463,4176,1100,2200,9278,0.0039,0.97,2,2027-01-01
I002625,W027,C292,,5379,537,4842,1100,2200,10758,0.0039,0.97,96,2027-01-01
I002626,W028,C292,,4683,468,4215,1100,2200,9366,0.0039,0.97,87,2027-01-01
I002627,W029,C292,,5276,527,4749,1100,2200,10552,0.0039,0.97,32,2027-01-01
I002628,W030,C292,,4903,490,4413,1100,2200,9806,0.0039,0.97,47,2027-01-01
I002629,W023,C293,,12075,1207,10868,2800,5600,24150,0.004,1.0,28,2027-01-01
I002630,W024,C293,,11910,1191,10719,2800,5600,23820,0.004,1.0,114,2027-01-01
I002631,W025,C293,,11498,1149,10349,2800,5600,22996,0.004,1.0,111,2027-01-01
I002632,W026,C293,,11558,1155,10403,2800,5600,23116,0.004,1.0,30,2027-01-01
I002633,W027,C293,,11308,1130,10178,2800,5600,22616,0.004,1.0,26,2027-01-01
I002634,W028,C293,,11792,1179,10613,2800,5600,23584,0.004,1.0,100,2027-01-01
I002635,W029,C293,,11312,1131,10181,2800,5600,22624,0.004,1.0,39,2027-01-01
I002636,W030,C293,,11880,1188,10692,2800,5600,23760,0.004,1.0,28,2027-01-01
I002637,W001,C293,,11859,1185,10674,2800,5600,23718,0.004,1.0,44,2027-01-01
I002638,W024,C294,,31643,3164,28479,7700,15400,63286,0.0041,1.02,20,2027-01-01
I002639,W025,C294,,31189,3118,28071,7700,15400,62378,0.0041,1.02,42,2027-01-01
I002640,W026,C294,,31224,3122,28102,7700,15400,62448,0.0041,1.02,55,2027-01-01
I002641,W027,C294,,31153,3115,28038,7700,15400,62306,0.0041,1.02,7,2027-01-01
I002642,W028,C294,,31643,3164,28479,7700,15400,63286,0.0041,1.02,107,2027-01-01
I002643,W029,C294,,31561,3156,28405,7700,15400,63122,0.0041,1.02,25,2027-01-01
I002644,W030,C294,,31326,3132,28194,7700,15400,62652,0.0041,1.02,38,2027-01-01
I002645,W001,C294,,31745,3174,28571,7700,15400,63490,0.0041,1.02,52,2027-01-01
I002646,W002,C294,,31192,3119,28073,7700,15400,62384,0.0041,1.02,3,2027-01-01
I002647,W025,C295,,16041,1604,14437,3800,7600,32082,0.0042,1.04,15,2027-01-01
I002648,W026,C295,,15333,1533,13800,3800,7600,30666,0.0042,1.04,15,2027-01-01
I002649,W027,C295,,15699,1569,14130,3800,7600,31398,0.0042,1.04,24,2027-01-01
I002650,W028,C295,,15743,1574,14169,3800,7600,31486,0.0042,1.04,107,2027-01-01
I002651,W029,C295,,15508,1550,13958,3800,7600,31016,0.0042,1.04,84,2027-01-01
I002652,W030,C295,,15448,1544,13904,3800,7600,30896,0.0042,1.04,4,2027-01-01
I002653,W001,C295,,15321,1532,13789,3800,7600,30642,0.0042,1.04,36,2027-01-01
I002654,W002,C295,,15855,1585,14270,3800,7600,31710,0.0042,1.04,16,2027-01-01
I002655,W003,C295,,15339,1533,13806,3800,7600,30678,0.0042,1.04,86,2027-01-01
I002656,W026,C296,,17803,1780,16023,4400,8800,35606,0.0043,1.06,54,2027-01-01
I002657,W027,C296,,18144,1814,16330,4400,8800,36288,0.0043,1.06,25,2027-01-01
I002658,W028,C296,,17852,1785,16067,4400,8800,35704,0.0043,1.06,101,2027-01-01
I002659,W029,C296,,18202,1820,16382,4400,8800,36404,0.0043,1.06,32,2027-01-01
I002660,W030,C296,,17912,1791,16121,4400,8800,35824,0.0043,1.06,7,2027-01-01
I002661,W001,C296,,18114,1811,16303,4400,8800,36228,0.0043,1.06,43,2027-01-01
I002662,W002,C296,,17707,1770,15937,4400,8800,35414,0.0043,1.06,113,2027-01-01
I002663,W003,C296,,17795,1779,16016,4400,8800,35590,0.0043,1.06,78,2027-01-01
I002664,W004,C296,,17941,1794,16147,4400,8800,35882,0.0043,1.06,55,2027-01-01
I002665,W027,C297,,6246,624,5622,1500,3000,12492,0.0043,1.09,59,2027-01-01
I002666,W028,C297,,6385,638,5747,1500,3000,12770,0.0043,1.09,64,2027-01-01
I002667,W029,C297,,6407,640,5767,1500,3000,12814,0.0043,1.09,64,2027-01-01
I002668,W030,C297,,6394,639,5755,1500,3000,12788,0.0043,1.09,69,2027-01-01
I002669,W001,C297,,6994,699,6295,1500,3000,13988,0.0043,1.09,99,2027-01-01
I002670,W002,C297,,6531,653,5878,1500,3000,13062,0.0043,1.09,78,2027-01-01
I002671,W003,C297,,6254,625,5629,1500,3000,12508,0.0043,1.09,26,2027-01-01
I002672,W004,C297,,6926,692,6234,1500,3000,13852,0.0043,1.09,54,2027-01-01
I002673,W005,C297,,6172,617,5555,1500,3000,12344,0.0043,1.09,36,2027-01-01
I002674,W028,C298,,6805,680,6125,1600,3200,13610,0.0044,1.11,19,2027-01-01
I002675,W029,C298,,7090,709,6381,1600,3200,14180,0.0044,1.11,21,2027-01-01
I002676,W030,C298,,7352,735,6617,1600,3200,14704,0.0044,1.11,105,2027-01-01
I002677,W001,C298,,6558,655,5903,1600,3200,13116,0.0044,1.11,52,2027-01-01
I002678,W002,C298,,6924,692,6232,1600,3200,13848,0.0044,1.11,107,2027-01-01
I002679,W003,C298,,6860,686,6174,1600,3200,13720,0.0044,1.11,100,2027-01-01
I002680,W004,C298,,6807,680,6127,1600,3200,13614,0.0044,1.11,66,2027-01-01
I002681,W005,C298,,7307,730,6577,1600,3200,14614,0.0044,1.11,66,2027-01-01
I002682,W006,C298,,6578,657,5921,1600,3200,13156,0.0044,1.11,106,2027-01-01
I002683,W029,C299,,29013,2901,26112,7200,14400,58026,0.0045,1.13,2,2027-01-01
I002684,W030,C299,,29647,2964,26683,7200,14400,59294,0.0045,1.13,91,2027-01-01
I002685,W001,C299,,29799,2979,26820,7200,14400,59598,0.0045,1.13,98,2027-01-01
I002686,W002,C299,,29434,2943,26491,7200,14400,58868,0.0045,1.13,56,2027-01-01
I002687,W003,C299,,29793,2979,26814,7200,14400,59586,0.0045,1.13,2,2027-01-01
I002688,W004,C299,,29234,2923,26311,7200,14400,58468,0.0045,1.13,48,2027-01-01
I002689,W005,C299,,29797,2979,26818,7200,14400,59594,0.0045,1.13,46,2027-01-01
I002690,W006,C299,,28920,2892,26028,7200,14400,57840,0.0045,1.13,59,2027-01-01
I002691,W007,C299,,29141,2914,26227,7200,14400,58282,0.0045,1.13,113,2027-01-01
I002692,W030,C300,,18505,1850,16655,4400,8800,37010,0.0046,1.15,99,2027-01-01
I002693,W001,C300,,17792,1779,16013,4400,8800,35584,0.0046,1.15,46,2027-01-01
I002694,W002,C300,,18003,1800,16203,4400,8800,36006,0.0046,1.15,57,2027-01-01
I002695,W003,C300,,17803,1780,16023,4400,8800,35606,0.0046,1.15,47,2027-01-01
I002696,W004,C300,,17863,1786,16077,4400,8800,35726,0.0046,1.15,75,2027-01-01
I002697,W005,C300,,18378,1837,16541,4400,8800,36756,0.0046,1.15,68,2027-01-01
I002698,W006,C300,,17777,1777,16000,4400,8800,35554,0.0046,1.15,94,2027-01-01
I002699,W007,C300,,17744,1774,15970,4400,8800,35488,0.0046,1.15,74,2027-01-01
I002700,W008,C300,,18071,1807,16264,4400,8800,36142,0.0046,1.15,113,2027-01-01
I002701,W001,C301,,30588,3058,27530,7400,14800,61176,0.0002,0.05,17,2027-01-01
I002702,W002,C301,,30212,3021,27191,7400,14800,60424,0.0002,0.05,69,2027-01-01
I002703,W003,C301,,30044,3004,27040,7400,14800,60088,0.0002,0.05,35,2027-01-01
I002704,W004,C301,,29796,2979,26817,7400,14800,59592,0.0002,0.05,115,2027-01-01
I002705,W005,C301,,30205,3020,27185,7400,14800,60410,0.0002,0.05,27,2027-01-01
I002706,W006,C301,,29767,2976,26791,7400,14800,59534,0.0002,0.05,29,2027-01-01
I002707,W007,C301,,29720,2972,26748,7400,14800,59440,0.0002,0.05,120,2027-01-01
I002708,W008,C301,,30093,3009,27084,7400,14800,60186,0.0002,0.05,87,2027-01-01
I002709,W009,C301,,30378,3037,27341,7400,14800,60756,0.0002,0.05,8,2027-01-01
I002710,W002,C302,,14139,1413,12726,3500,7000,28278,0.0003,0.07,68,2027-01-01
I002711,W003,C302,,14608,1460,13148,3500,7000,29216,0.0003,0.07,27,2027-01-01
I002712,W004,C302,,14454,1445,13009,3500,7000,28908,0.0003,0.07,42,2027-01-01
I002713,W005,C302,,14494,1449,13045,3500,7000,28988,0.0003,0.07,109,2027-01-01
I002714,W006,C302,,14304,1430,12874,3500,7000,28608,0.0003,0.07,75,2027-01-01
I002715,W007,C302,,14543,1454,13089,3500,7000,29086,0.0003,0.07,77,2027-01-01
I002716,W008,C302,,14783,1478,13305,3500,7000,29566,0.0003,0.07,101,2027-01-01
I002717,W009,C302,,14359,1435,12924,3500,7000,28718,0.0003,0.07,37,2027-01-01
I002718,W010,C302,,14903,1490,13413,3500,7000,29806,0.0003,0.07,101,2027-01-01
I002719,W003,C303,,32192,3219,28973,7800,15600,64384,0.0004,0.1,92,2027-01-01
I002720,W004,C303,,31830,3183,28647,7800,15600,63660,0.0004,0.1,61,2027-01-01
I002721,W005,C303,,31958,3195,28763,7800,15600,63916,0.0004,0.1,111,2027-01-01
I002722,W006,C303,,31319,3131,28188,7800,15600,62638,0.0004,0.1,99,2027-01-01
I002723,W007,C303,,31802,3180,28622,7800,15600,63604,0.0004,0.1,85,2027-01-01
I002724,W008,C303,,32176,3217,28959,7800,15600,64352,0.0004,0.1,96,2027-01-01
I002725,W009,C303,,31477,3147,28330,7800,15600,62954,0.0004,0.1,88,2027-01-01
I002726,W010,C303,,31959,3195,28764,7800,15600,63918,0.0004,0.1,80,2027-01-01
I002727,W011,C303,,32185,3218,28967,7800,15600,64370,0.0004,0.1,80,2027-01-01
I002728,W004,C304,,10766,1076,9690,2600,5200,21532,0.0005,0.12,46,2027-01-01
I002729,W005,C304,,10919,1091,9828,2600,5200,21838,0.0005,0.12,32,2027-01-01
I002730,W006,C304,,11377,1137,10240,2600,5200,22754,0.0005,0.12,39,2027-01-01
I002731,W007,C304,,10701,1070,9631,2600,5200,21402,0.0005,0.12,88,2027-01-01
I002732,W008,C304,,10916,1091,9825,2600,5200,21832,0.0005,0.12,84,2027-01-01
I002733,W009,C304,,11216,1121,10095,2600,5200,22432,0.0005,0.12,44,2027-01-01
I002734,W010,C304,,10902,1090,9812,2600,5200,21804,0.0005,0.12,112,2027-01-01
I002735,W011,C304,,10818,1081,9737,2600,5200,21636,0.0005,0.12,6,2027-01-01
I002736,W012,C304,,10514,1051,9463,2600,5200,21028,0.0005,0.12,67,2027-01-01
I002737,W005,C305,,22140,2214,19926,5300,10600,44280,0.0006,0.14,77,2027-01-01
I002738,W006,C305,,21950,2195,19755,5300,10600,43900,0.0006,0.14,56,2027-01-01
I002739,W007,C305,,21815,2181,19634,5300,10600,43630,0.0006,0.14,39,2027-01-01
I002740,W008,C305,,21976,2197,19779,5300,10600,43952,0.0006,0.14,43,2027-01-01
I002741,W009,C305,,22192,2219,19973,5300,10600,44384,0.0006,0.14,88,2027-01-01
I002742,W010,C305,,21719,2171,19548,5300,10600,43438,0.0006,0.14,11,2027-01-01
I002743,W011,C305,,22072,2207,19865,5300,10600,44144,0.0006,0.14,86,2027-01-01
I002744,W012,C305,,21555,2155,19400,5300,10600,43110,0.0006,0.14,88,2027-01-01
I002745,W013,C305,,21944,2194,19750,5300,10600,43888,0.0006,0.14,43,2027-01-01
I002746,W006,C306,,6868,686,6182,1600,3200,13736,0.0007,0.16,104,2027-01-01
I002747,W007,C306,,7337,733,6604,1600,3200,14674,0.0007,0.16,7,2027-01-01
I002748,W008,C306,,6943,694,6249,1600,3200,13886,0.0007,0.16,93,2027-01-01
I002749,W009,C306,,6593,659,5934,1600,3200,13186,0.0007,0.16,98,2027-01-01
I002750,W010,C306,,6701,670,6031,1600,3200,13402,0.0007,0.16,12,2027-01-01
I002751,W011,C306,,6818,681,6137,1600,3200,13636,0.0007,0.16,73,2027-01-01
I002752,W012,C306,,7245,724,6521,1600,3200,14490,0.0007,0.16,8,2027-01-01
I002753,W013,C306,,6867,686,6181,1600,3200,13734,0.0007,0.16,39,2027-01-01
I002754,W014,C306,,6848,684,6164,1600,3200,13696,0.0007,0.16,77,2027-01-01
I002755,W007,C307,,11912,1191,10721,2800,5600,23824,0.0007,0.19,55,2027-01-01
I002756,W008,C307,,11667,1166,10501,2800,5600,23334,0.0007,0.19,21,2027-01-01
I002757,W009,C307,,11598,1159,10439,2800,5600,23196,0.0007,0.19,43,2027-01-01
I002758,W010,C307,,12091,1209,10882,2800,5600,24182,0.0007,0.19,106,2027-01-01
I002759,W011,C307,,11565,1156,10409,2800,5600,23130,0.0007,0.19,114,2027-01-01
I002760,W012,C307,,11977,1197,10780,2800,5600,23954,0.0007,0.19,51,2027-01-01
I002761,W013,C307,,12023,1202,10821,2800,5600,24046,0.0007,0.19,98,2027-01-01
I002762,W014,C307,,11579,1157,10422,2800,5600,23158,0.0007,0.19,61,2027-01-01
I002763,W015,C307,,11475,1147,10328,2800,5600,22950,0.0007,0.19,85,2027-01-01
I002764,W008,C308,,9188,918,8270,2200,4400,18376,0.0008,0.21,85,2027-01-01
I002765,W009,C308,,9304,930,8374,2200,4400,18608,0.0008,0.21,49,2027-01-01
I002766,W010,C308,,8918,891,8027,2200,4400,17836,0.0008,0.21,63,2027-01-01
I002767,W011,C308,,9250,925,8325,2200,4400,18500,0.0008,0.21,31,2027-01-01
I002768,W012,C308,,9701,970,8731,2200,4400,19402,0.0008,0.21,62,2027-01-01
I002769,W013,C308,,9529,952,8577,2200,4400,19058,0.0008,0.21,94,2027-01-01
I002770,W014,C308,,9561,956,8605,2200,4400,19122,0.0008,0.21,30,2027-01-01
I002771,W015,C308,,9406,940,8466,2200,4400,18812,0.0008,0.21,90,2027-01-01
I002772,W016,C308,,9488,948,8540,2200,4400,18976,0.0008,0.21,102,2027-01-01
I002773,W009,C309,,21878,2187,19691,5400,10800,43756,0.0009,0.23,64,2027-01-01
I002774,W010,C309,,21715,2171,19544,5400,10800,43430,0.0009,0.23,94,2027-01-01
I002775,W011,C309,,22316,2231,20085,5400,10800,44632,0.0009,0.23,85,2027-01-01
I002776,W012,C309,,22581,2258,20323,5400,10800,45162,0.0009,0.23,10,2027-01-01
I002777,W013,C309,,21764,2176,19588,5400,10800,43528,0.0009,0.23,2,2027-01-01
I002778,W014,C309,,21960,2196,19764,5400,10800,43920,0.0009,0.23,60,2027-01-01
I002779,W015,C309,,21824,2182,19642,5400,10800,43648,0.0009,0.23,20,2027-01-01
I002780,W016,C309,,22225,2222,20003,5400,10800,44450,0.0009,0.23,93,2027-01-01
I002781,W017,C309,,22339,2233,20106,5400,10800,44678,0.0009,0.23,80,2027-01-01
I002782,W010,C310,,24112,2411,21701,6000,12000,48224,0.001,0.25,18,2027-01-01
I002783,W011,C310,,24131,2413,21718,6000,12000,48262,0.001,0.25,9,2027-01-01
I002784,W012,C310,,24163,2416,21747,6000,12000,48326,0.001,0.25,21,2027-01-01
I002785,W013,C310,,24845,2484,22361,6000,12000,49690,0.001,0.25,108,2027-01-01
I002786,W014,C310,,24733,2473,22260,6000,12000,49466,0.001,0.25,79,2027-01-01
I002787,W015,C310,,24952,2495,22457,6000,12000,49904,0.001,0.25,42,2027-01-01
I002788,W016,C310,,24736,2473,22263,6000,12000,49472,0.001,0.25,4,2027-01-01
I002789,W017,C310,,24847,2484,22363,6000,12000,49694,0.001,0.25,92,2027-01-01
I002790,W018,C310,,24363,2436,21927,6000,12000,48726,0.001,0.25,37,2027-01-01
I002791,W011,C311,,10190,1019,9171,2500,5000,20380,0.0011,0.28,3,2027-01-01
I002792,W012,C311,,10708,1070,9638,2500,5000,21416,0.0011,0.28,53,2027-01-01
I002793,W013,C311,,10866,1086,9780,2500,5000,21732,0.0011,0.28,119,2027-01-01
I002794,W014,C311,,10642,1064,9578,2500,5000,21284,0.0011,0.28,105,2027-01-01
I002795,W015,C311,,10103,1010,9093,2500,5000,20206,0.0011,0.28,19,2027-01-01
I002796,W016,C311,,10635,1063,9572,2500,5000,21270,0.0011,0.28,48,2027-01-01
I002797,W017,C311,,10444,1044,9400,2500,5000,20888,0.0011,0.28,25,2027-01-01
I002798,W018,C311,,10259,1025,9234,2500,5000,20518,0.0011,0.28,77,2027-01-01
I002799,W019,C311,,10787,1078,9709,2500,5000,21574,0.0011,0.28,118,2027-01-01
I002800,W012,C312,,19223,1922,17301,4700,9400,38446,0.0012,0.3,8,2027-01-01
I002801,W013,C312,,19367,1936,17431,4700,9400,38734,0.0012,0.3,113,2027-01-01
I002802,W014,C312,,19537,1953,17584,4700,9400,39074,0.0012,0.3,120,2027-01-01
I002803,W015,C312,,19141,1914,17227,4700,9400,38282,0.0012,0.3,76,2027-01-01
I002804,W016,C312,,19760,1976,17784,4700,9400,39520,0.0012,0.3,114,2027-01-01
I002805,W017,C312,,19370,1937,17433,4700,9400,38740,0.0012,0.3,112,2027-01-01
I002806,W018,C312,,19137,1913,17224,4700,9400,38274,0.0012,0.3,57,2027-01-01
I002807,W019,C312,,19092,1909,17183,4700,9400,38184,0.0012,0.3,38,2027-01-01
I002808,W020,C312,,19161,1916,17245,4700,9400,38322,0.0012,0.3,42,2027-01-01
