disruption_id,scenario_id,entity_id,entity_type,disruption_type,start_time,duration_days,severity,probability,capacity_loss_percent,delay_days,affected_quantity,recovery_time_days,root_cause
D010046,SC02512,C468,Component,Material_Shortage,2027-01-03,6,0.6584,1.0,65.84,6,3029,6,Component shortage
D010047,SC02512,F012,Factory,Factory_Breakdown,2027-01-05,6,0.5029,1.0,50.29,6,2766,6,Equipment failure
D010048,SC02512,R0136,Route,Transportation_Disruption,2027-01-07,4,0.3815,1.0,38.15,4,3358,4,Road closure
D010049,SC02513,S017,Supplier,Supplier_Failure,2027-01-01,3,0.4262,1.0,42.62,3,4262,3,Supplier outage
D010050,SC02513,C417,Component,Material_Shortage,2027-01-03,13,0.154,1.0,15.4,13,616,13,Component shortage
D010051,SC02513,F013,Factory,Factory_Breakdown,2027-01-05,10,0.8413,1.0,84.13,10,6310,10,Equipment failure
D010052,SC02513,R0110,Route,Transportation_Disruption,2027-01-07,12,0.3748,1.0,37.48,12,2062,12,Road closure
D010053,SC02514,S027,Supplier,Supplier_Failure,2027-01-01,10,0.3556,1.0,35.56,10,1779,10,Supplier outage
D010054,SC02514,C346,Component,Material_Shortage,2027-01-03,6,0.728,1.0,72.8,6,5024,6,Component shortage
D010055,SC02514,F014,Factory,Factory_Breakdown,2027-01-05,12,0.8637,1.0,86.37,12,3887,12,Equipment failure
D010056,SC02514,R0091,Route,Transportation_Disruption,2027-01-07,8,0.1569,1.0,15.69,8,824,8,Road closure
D010057,SC02515,S040,Supplier,Supplier_Failure,2027-01-01,12,0.4846,1.0,48.46,12,3393,12,Supplier outage
D010058,SC02515,C061,Component,Material_Shortage,2027-01-03,14,0.811,1.0,81.1,14,5677,14,Component shortage
D010059,SC02515,F015,Factory,Factory_Breakdown,2027-01-05,10,0.518,1.0,51.8,10,3626,10,Equipment failure
D010060,SC02515,R0051,Route,Transportation_Disruption,2027-01-07,12,0.3304,1.0,33.04,12,1091,12,Road closure
D010061,SC02516,S058,Supplier,Supplier_Failure,2027-01-01,11,0.7285,1.0,72.85,11,4736,11,Supplier outage
D010062,SC02516,C056,Component,Material_Shortage,2027-01-03,12,0.4879,1.0,48.79,12,269,12,Component shortage
D010063,SC02516,F016,Factory,Factory_Breakdown,2027-01-05,6,0.7687,1.0,76.87,6,6150,6,Equipment failure
D010064,SC02516,R0112,Route,Transportation_Disruption,2027-01-07,12,0.6496,1.0,64.96,12,260,12,Road closure
D010065,SC02517,S018,Supplier,Supplier_Failure,2027-01-01,13,0.5401,1.0,54.01,13,3079,13,Supplier outage
D010066,SC02517,C411,Component,Material_Shortage,2027-01-03,7,0.5194,1.0,51.94,7,1559,7,Component shortage
D010067,SC02517,F017,Factory,Factory_Breakdown,2027-01-05,6,0.3429,1.0,34.29,6,3429,6,Equipment failure
D010068,SC02517,R0021,Route,Transportation_Disruption,2027-01-07,4,0.7726,1.0,77.26,4,194,4,Road closure
D010069,SC02518,S085,Supplier,Supplier_Failure,2027-01-01,3,0.3705,1.0,37.05,3,2223,3,Supplier outage
D010070,SC02518,C009,Component,Material_Shortage,2027-01-03,9,0.8962,1.0,89.62,9,7618,9,Component shortage
D010071,SC02518,F018,Factory,Factory_Breakdown,2027-01-05,5,0.5471,1.0,54.71,5,1505,5,Equipment failure
D010072,SC02518,R0017,Route,Transportation_Disruption,2027-01-07,4,0.6525,1.0,65.25,4,3589,4,Road closure
D010073,SC02519,S019,Supplier,Supplier_Failure,2027-01-01,12,0.8571,1.0,85.71,12,6000,12,Supplier outage
D010074,SC02519,C104,Component,Material_Shortage,2027-01-03,11,0.6269,1.0,62.69,11,3135,11,Component shortage
D010075,SC02519,F019,Factory,Factory_Breakdown,2027-01-05,3,0.2559,1.0,25.59,3,1792,3,Equipment failure
D010076,SC02519,R0148,Route,Transportation_Disruption,2027-01-07,10,0.2642,1.0,26.42,10,2035,10,Road closure
D010077,SC02520,S097,Supplier,Supplier_Failure,2027-01-01,8,0.6463,1.0,64.63,8,5817,8,Supplier outage
D010078,SC02520,C397,Component,Material_Shortage,2027-01-03,7,0.3065,1.0,30.65,7,1870,7,Component shortage
D010079,SC02520,F020,Factory,Factory_Breakdown,2027-01-05,2,0.8636,1.0,86.36,2,950,2,Equipment failure
D010080,SC02520,R0103,Route,Transportation_Disruption,2027-01-07,11,0.7096,1.0,70.96,11,4471,11,Road closure
D010081,SC02521,S092,Supplier,Supplier_Failure,2027-01-01,8,0.1978,1.0,19.78,8,1563,8,Supplier outage
D010082,SC02521,C483,Component,Material_Shortage,2027-01-03,13,0.2709,1.0,27.09,13,596,13,Component shortage
D010083,SC02521,F001,Factory,Factory_Breakdown,2027-01-05,8,0.8366,1.0,83.66,8,7195,8,Equipment failure
D010084,SC02521,R0183,Route,Transportation_Disruption,2027-01-07,5,0.856,1.0,85.6,5,3082,5,Road closure
D010085,SC02522,S059,Supplier,Supplier_Failure,2027-01-01,13,0.154,1.0,15.4,13,308,13,Supplier outage
D010086,SC02522,C117,Component,Material_Shortage,2027-01-03,8,0.4008,1.0,40.08,8,1403,8,Component shortage
D010087,SC02522,F002,Factory,Factory_Breakdown,2027-01-05,9,0.7364,1.0,73.64,9,5155,9,Equipment failure
D010088,SC02522,R0071,Route,Transportation_Disruption,2027-01-07,14,0.4715,1.0,47.15,14,4008,14,Road closure
D010089,SC02523,S051,Supplier,Supplier_Failure,2027-01-01,8,0.4025,1.0,40.25,8,202,8,Supplier outage
D010090,SC02523,C088,Component,Material_Shortage,2027-01-03,3,0.1647,1.0,16.47,3,165,3,Component shortage
D010091,SC02523,F003,Factory,Factory_Breakdown,2027-01-05,12,0.3071,1.0,30.71,12,615,12,Equipment failure
D010092,SC02523,R0010,Route,Transportation_Disruption,2027-01-07,11,0.26,1.0,26.0,11,2236,11,Road closure
D010093,SC02524,S006,Supplier,Supplier_Failure,2027-01-01,4,0.8817,1.0,88.17,4,1323,4,Supplier outage
D010094,SC02524,C169,Component,Material_Shortage,2027-01-03,2,0.6954,1.0,69.54,2,2504,2,Component shortage
D010095,SC02524,F004,Factory,Factory_Breakdown,2027-01-05,14,0.2648,1.0,26.48,14,1324,14,Equipment failure
D010096,SC02524,R0030,Route,Transportation_Disruption,2027-01-07,6,0.1935,1.0,19.35,6,581,6,Road closure
D010097,SC02525,S062,Supplier,Supplier_Failure,2027-01-01,3,0.4749,1.0,47.49,3,3610,3,Supplier outage
D010098,SC02525,C170,Component,Material_Shortage,2027-01-03,12,0.8271,1.0,82.71,12,7196,12,Component shortage
D010099,SC02525,F005,Factory,Factory_Breakdown,2027-01-05,12,0.225,1.0,22.5,12,2138,12,Equipment failure
D010100,SC02525,R0020,Route,Transportation_Disruption,2027-01-07,4,0.6192,1.0,61.92,4,5264,4,Road closure
D010101,SC02526,S054,Supplier,Supplier_Failure,2027-01-01,14,0.4331,1.0,43.31,14,2274,14,Supplier outage
D010102,SC02526,C254,Component,Material_Shortage,2027-01-03,4,0.664,1.0,66.4,4,6474,4,Component shortage
D010103,SC02526,F006,Factory,Factory_Breakdown,2027-01-05,12,0.5147,1.0,51.47,12,1339,12,Equipment failure
D010104,SC02526,R0182,Route,Transportation_Disruption,2027-01-07,11,0.6318,1.0,63.18,11,4423,11,Road closure
D010105,SC02527,S010,Supplier,Supplier_Failure,2027-01-01,5,0.4892,1.0,48.92,5,3914,5,Supplier outage
D010106,SC02527,C095,Component,Material_Shortage,2027-01-03,8,0.4282,1.0,42.82,8,129,8,Component shortage
D010107,SC02527,F007,Factory,Factory_Breakdown,2027-01-05,7,0.5183,1.0,51.83,7,2229,7,Equipment failure
D010108,SC02527,R0054,Route,Transportation_Disruption,2027-01-07,6,0.1697,1.0,16.97,6,849,6,Road closure
D010109,SC02528,S078,Supplier,Supplier_Failure,2027-01-01,12,0.5933,1.0,59.33,12,3857,12,Supplier outage
D010110,SC02528,C395,Component,Material_Shortage,2027-01-03,12,0.295,1.0,29.5,12,1402,12,Component shortage
D010111,SC02528,F008,Factory,Factory_Breakdown,2027-01-05,8,0.7064,1.0,70.64,8,4239,8,Equipment failure
D010112,SC02528,R0039,Route,Transportation_Disruption,2027-01-07,12,0.2503,1.0,25.03,12,251,12,Road closure
D010113,SC02529,S053,Supplier,Supplier_Failure,2027-01-01,2,0.7511,1.0,75.11,2,1803,2,Supplier outage
D010114,SC02529,C102,Component,Material_Shortage,2027-01-03,6,0.8556,1.0,85.56,6,1113,6,Component shortage
D010115,SC02529,F009,Factory,Factory_Breakdown,2027-01-05,3,0.4212,1.0,42.12,3,2106,3,Equipment failure
D010116,SC02529,R0004,Route,Transportation_Disruption,2027-01-07,9,0.1941,1.0,19.41,9,1456,9,Road closure
D010117,SC02530,S030,Supplier,Supplier_Failure,2027-01-01,9,0.7025,1.0,70.25,9,176,9,Supplier outage
D010118,SC02530,C216,Component,Material_Shortage,2027-01-03,13,0.6494,1.0,64.94,13,325,13,Component shortage
D010119,SC02530,F010,Factory,Factory_Breakdown,2027-01-05,11,0.7176,1.0,71.76,11,1256,11,Equipment failure
D010120,SC02530,R0090,Route,Transportation_Disruption,2027-01-07,3,0.5559,1.0,55.59,3,3558,3,Road closure
D010121,SC02531,S094,Supplier,Supplier_Failure,2027-01-01,9,0.5001,1.0,50.01,9,2251,9,Supplier outage
D010122,SC02531,C345,Component,Material_Shortage,2027-01-03,2,0.4307,1.0,43.07,2,431,2,Component shortage
D010123,SC02531,F011,Factory,Factory_Breakdown,2027-01-05,8,0.1834,1.0,18.34,8,184,8,Equipment failure
D010124,SC02531,R0172,Route,Transportation_Disruption,2027-01-07,3,0.3778,1.0,37.78,3,2740,3,Road closure
D010125,SC02532,S074,Supplier,Supplier_Failure,2027-01-01,5,0.8273,1.0,82.73,5,3310,5,Supplier outage
D010126,SC02532,C181,Component,Material_Shortage,2027-01-03,6,0.6612,1.0,66.12,6,4893,6,Component shortage
D010127,SC02532,F012,Factory,Factory_Breakdown,2027-01-05,3,0.7785,1.0,77.85,3,1090,3,Equipment failure
D010128,SC02532,R0197,Route,Transportation_Disruption,2027-01-07,9,0.4464,1.0,44.64,9,2679,9,Road closure
D010129,SC02533,S076,Supplier,Supplier_Failure,2027-01-01,9,0.4115,1.0,41.15,9,618,9,Supplier outage
D010130,SC02533,C173,Component,Material_Shortage,2027-01-03,7,0.7044,1.0,70.44,7,1409,7,Component shortage
D010131,SC02533,F013,Factory,Factory_Breakdown,2027-01-05,5,0.6121,1.0,61.21,5,4285,5,Equipment failure
D010132,SC02533,R0137,Route,Transportation_Disruption,2027-01-07,8,0.3931,1.0,39.31,8,787,8,Road closure
D010133,SC02534,S046,Supplier,Supplier_Failure,2027-01-01,10,0.6162,1.0,61.62,10,1664,10,Supplier outage
D010134,SC02534,C427,Component,Material_Shortage,2027-01-03,3,0.2823,1.0,28.23,3,424,3,Component shortage
D010135,SC02534,F014,Factory,Factory_Breakdown,2027-01-05,4,0.3581,1.0,35.81,4,215,4,Equipment failure
D010136,SC02534,R0091,Route,Transportation_Disruption,2027-01-07,7,0.8449,1.0,84.49,7,2958,7,Road closure
D010137,SC02535,S080,Supplier,Supplier_Failure,2027-01-01,2,0.6187,1.0,61.87,2,2321,2,Supplier outage
D010138,SC02535,C361,Component,Material_Shortage,2027-01-03,9,0.6707,1.0,67.07,9,4226,9,Component shortage
D010139,SC02535,F015,Factory,Factory_Breakdown,2027-01-05,6,0.8896,1.0,88.96,6,5116,6,Equipment failure
D010140,SC02535,R0097,Route,Transportation_Disruption,2027-01-07,2,0.7432,1.0,74.32,2,1041,2,Road closure
D010141,SC02536,S056,Supplier,Supplier_Failure,2027-01-01,12,0.6709,1.0,67.09,12,5032,12,Supplier outage
D010142,SC02536,C386,Component,Material_Shortage,2027-01-03,4,0.8497,1.0,84.97,4,383,4,Component shortage
D010143,SC02536,F016,Factory,Factory_Breakdown,2027-01-05,14,0.2192,1.0,21.92,14,1897,14,Equipment failure
D010144,SC02536,R0065,Route,Transportation_Disruption,2027-01-07,7,0.641,1.0,64.1,7,1667,7,Road closure
D010145,SC02537,S059,Supplier,Supplier_Failure,2027-01-01,7,0.3261,1.0,32.61,7,2609,7,Supplier outage
D010146,SC02537,C411,Component,Material_Shortage,2027-01-03,7,0.6432,1.0,64.32,7,5789,7,Component shortage
D010147,SC02537,F017,Factory,Factory_Breakdown,2027-01-05,7,0.2606,1.0,26.06,7,2085,7,Equipment failure
D010148,SC02537,R0036,Route,Transportation_Disruption,2027-01-07,11,0.7975,1.0,79.75,11,5583,11,Road closure
D010149,SC02538,S060,Supplier,Supplier_Failure,2027-01-01,12,0.5603,1.0,56.03,12,3362,12,Supplier outage
D010150,SC02538,C485,Component,Material_Shortage,2027-01-03,14,0.4636,1.0,46.36,14,4173,14,Component shortage
D010151,SC02538,F018,Factory,Factory_Breakdown,2027-01-05,14,0.8139,1.0,81.39,14,489,14,Equipment failure
D010152,SC02538,R0169,Route,Transportation_Disruption,2027-01-07,3,0.4185,1.0,41.85,3,733,3,Road closure
D010153,SC02539,S064,Supplier,Supplier_Failure,2027-01-01,9,0.3345,1.0,33.45,9,1439,9,Supplier outage
D010154,SC02539,C132,Component,Material_Shortage,2027-01-03,11,0.7421,1.0,74.21,11,743,11,Component shortage
D010155,SC02539,F019,Factory,Factory_Breakdown,2027-01-05,11,0.3632,1.0,36.32,11,1235,11,Equipment failure
D010156,SC02539,R0148,Route,Transportation_Disruption,2027-01-07,13,0.1829,1.0,18.29,13,1701,13,Road closure
D010157,SC02540,S052,Supplier,Supplier_Failure,2027-01-01,10,0.1724,1.0,17.24,10,1569,10,Supplier outage
D010158,SC02540,C439,Component,Material_Shortage,2027-01-03,14,0.8988,1.0,89.88,14,2023,14,Component shortage
D010159,SC02540,F020,Factory,Factory_Breakdown,2027-01-05,4,0.4609,1.0,46.09,4,3688,4,Equipment failure
D010160,SC02540,R0078,Route,Transportation_Disruption,2027-01-07,10,0.5228,1.0,52.28,10,2745,10,Road closure
D010161,SC02541,S013,Supplier,Supplier_Failure,2027-01-01,12,0.4846,1.0,48.46,12,534,12,Supplier outage
D010162,SC02541,C162,Component,Material_Shortage,2027-01-03,10,0.5573,1.0,55.73,10,2230,10,Component shortage
D010163,SC02541,F001,Factory,Factory_Breakdown,2027-01-05,8,0.4912,1.0,49.12,8,1179,8,Equipment failure
D010164,SC02541,R0120,Route,Transportation_Disruption,2027-01-07,14,0.7737,1.0,77.37,14,852,14,Road closure
D010165,SC02542,S001,Supplier,Supplier_Failure,2027-01-01,5,0.2683,1.0,26.83,5,591,5,Supplier outage
D010166,SC02542,C319,Component,Material_Shortage,2027-01-03,10,0.7112,1.0,71.12,10,2988,10,Component shortage
D010167,SC02542,F002,Factory,Factory_Breakdown,2027-01-05,10,0.8249,1.0,82.49,10,4125,10,Equipment failure
D010168,SC02542,R0131,Route,Transportation_Disruption,2027-01-07,9,0.4461,1.0,44.61,9,1428,9,Road closure
D010169,SC02543,S008,Supplier,Supplier_Failure,2027-01-01,2,0.8059,1.0,80.59,2,8059,2,Supplier outage
D010170,SC02543,C215,Component,Material_Shortage,2027-01-03,6,0.6394,1.0,63.94,6,5691,6,Component shortage
D010171,SC02543,F003,Factory,Factory_Breakdown,2027-01-05,8,0.7577,1.0,75.77,8,4168,8,Equipment failure
D010172,SC02543,R0164,Route,Transportation_Disruption,2027-01-07,6,0.7727,1.0,77.27,6,1160,6,Road closure
D010173,SC02544,S006,Supplier,Supplier_Failure,2027-01-01,8,0.7792,1.0,77.92,8,4481,8,Supplier outage
D010174,SC02544,C441,Component,Material_Shortage,2027-01-03,12,0.3435,1.0,34.35,12,2405,12,Component shortage
D010175,SC02544,F004,Factory,Factory_Breakdown,2027-01-05,9,0.6516,1.0,65.16,9,978,9,Equipment failure
D010176,SC02544,R0040,Route,Transportation_Disruption,2027-01-07,2,0.3505,1.0,35.05,2,701,2,Road closure
D010177,SC02545,S054,Supplier,Supplier_Failure,2027-01-01,6,0.3456,1.0,34.56,6,1296,6,Supplier outage
D010178,SC02545,C254,Component,Material_Shortage,2027-01-03,7,0.4835,1.0,48.35,7,2660,7,Component shortage
D010179,SC02545,F005,Factory,Factory_Breakdown,2027-01-05,13,0.7731,1.0,77.31,13,7731,13,Equipment failure
D010180,SC02545,R0114,Route,Transportation_Disruption,2027-01-07,4,0.2015,1.0,20.15,4,1310,4,Road closure
D010181,SC02546,S054,Supplier,Supplier_Failure,2027-01-01,7,0.5296,1.0,52.96,7,3178,7,Supplier outage
D010182,SC02546,C242,Component,Material_Shortage,2027-01-03,6,0.8874,1.0,88.74,6,6878,6,Component shortage
D010183,SC02546,F006,Factory,Factory_Breakdown,2027-01-05,14,0.6584,1.0,65.84,14,6255,14,Equipment failure
D010184,SC02546,R0014,Route,Transportation_Disruption,2027-01-07,13,0.238,1.0,23.8,13,1619,13,Road closure
D010185,SC02547,S091,Supplier,Supplier_Failure,2027-01-01,3,0.2332,1.0,23.32,3,1400,3,Supplier outage
D010186,SC02547,C184,Component,Material_Shortage,2027-01-03,10,0.8062,1.0,80.62,10,1210,10,Component shortage
D010187,SC02547,F007,Factory,Factory_Breakdown,2027-01-05,3,0.2705,1.0,27.05,3,2354,3,Equipment failure
D010188,SC02547,R0190,Route,Transportation_Disruption,2027-01-07,8,0.5251,1.0,52.51,8,526,8,Road closure
D010189,SC02548,S020,Supplier,Supplier_Failure,2027-01-01,3,0.5813,1.0,58.13,3,4651,3,Supplier outage
D010190,SC02548,C296,Component,Material_Shortage,2027-01-03,8,0.2719,1.0,27.19,8,381,8,Component shortage
D010191,SC02548,F008,Factory,Factory_Breakdown,2027-01-05,11,0.2568,1.0,25.68,11,1451,11,Equipment failure
D010192,SC02548,R0039,Route,Transportation_Disruption,2027-01-07,6,0.5215,1.0,52.15,6,1043,6,Road closure
D010193,SC02549,S031,Supplier,Supplier_Failure,2027-01-01,9,0.5435,1.0,54.35,9,1767,9,Supplier outage
D010194,SC02549,C137,Component,Material_Shortage,2027-01-03,14,0.3095,1.0,30.95,14,1238,14,Component shortage
D010195,SC02549,F009,Factory,Factory_Breakdown,2027-01-05,4,0.6625,1.0,66.25,4,6129,4,Equipment failure
D010196,SC02549,R0004,Route,Transportation_Disruption,2027-01-07,7,0.2188,1.0,21.88,7,985,7,Road closure
D010197,SC02550,S024,Supplier,Supplier_Failure,2027-01-01,4,0.6363,1.0,63.63,4,3977,4,Supplier outage
D010198,SC02550,C409,Component,Material_Shortage,2027-01-03,10,0.3599,1.0,35.99,10,450,10,Component shortage
D010199,SC02550,F010,Factory,Factory_Breakdown,2027-01-05,4,0.8615,1.0,86.15,4,7323,4,Equipment failure
D010200,SC02550,R0086,Route,Transportation_Disruption,2027-01-07,12,0.6222,1.0,62.22,12,809,12,Road closure
D010201,SC02551,S003,Supplier,Supplier_Failure,2027-01-01,12,0.6877,1.0,68.77,12,3645,12,Supplier outage
D010202,SC02551,C203,Component,Material_Shortage,2027-01-03,4,0.281,1.0,28.1,4,2108,4,Component shortage
D010203,SC02551,F011,Factory,Factory_Breakdown,2027-01-05,2,0.775,1.0,77.5,2,5425,2,Equipment failure
D010204,SC02551,R0089,Route,Transportation_Disruption,2027-01-07,14,0.447,1.0,44.7,14,1341,14,Road closure
D010205,SC02552,S014,Supplier,Supplier_Failure,2027-01-01,11,0.4946,1.0,49.46,11,3883,11,Supplier outage
D010206,SC02552,C199,Component,Material_Shortage,2027-01-03,12,0.2444,1.0,24.44,12,1467,12,Component shortage
D010207,SC02552,F012,Factory,Factory_Breakdown,2027-01-05,6,0.2109,1.0,21.09,6,85,6,Equipment failure
D010208,SC02552,R0197,Route,Transportation_Disruption,2027-01-07,9,0.2356,1.0,23.56,9,1178,9,Road closure
D010209,SC02553,S069,Supplier,Supplier_Failure,2027-01-01,4,0.4953,1.0,49.53,4,1784,4,Supplier outage
D010210,SC02553,C173,Component,Material_Shortage,2027-01-03,10,0.8249,1.0,82.49,10,825,10,Component shortage
D010211,SC02553,F013,Factory,Factory_Breakdown,2027-01-05,10,0.398,1.0,39.8,10,1393,10,Equipment failure
D010212,SC02553,R0146,Route,Transportation_Disruption,2027-01-07,10,0.715,1.0,71.5,10,5005,10,Road closure
D010213,SC02554,S046,Supplier,Supplier_Failure,2027-01-01,11,0.7271,1.0,72.71,11,1818,11,Supplier outage
D010214,SC02554,C246,Component,Material_Shortage,2027-01-03,14,0.3985,1.0,39.85,14,2890,14,Component shortage
D010215,SC02554,F014,Factory,Factory_Breakdown,2027-01-05,3,0.2196,1.0,21.96,3,1318,3,Equipment failure
D010216,SC02554,R0053,Route,Transportation_Disruption,2027-01-07,3,0.3362,1.0,33.62,3,505,3,Road closure
D010217,SC02555,S039,Supplier,Supplier_Failure,2027-01-01,3,0.8784,1.0,87.84,3,3514,3,Supplier outage
D010218,SC02555,C399,Component,Material_Shortage,2027-01-03,4,0.4909,1.0,49.09,4,4811,4,Component shortage
D010219,SC02555,F015,Factory,Factory_Breakdown,2027-01-05,8,0.3686,1.0,36.86,8,2120,8,Equipment failure
D010220,SC02555,R0121,Route,Transportation_Disruption,2027-01-07,5,0.3105,1.0,31.05,5,1242,5,Road closure
D010221,SC02556,S021,Supplier,Supplier_Failure,2027-01-01,4,0.1997,1.0,19.97,4,1388,4,Supplier outage
D010222,SC02556,C312,Component,Material_Shortage,2027-01-03,3,0.8376,1.0,83.76,3,6115,3,Component shortage
D010223,SC02556,F016,Factory,Factory_Breakdown,2027-01-05,14,0.4901,1.0,49.01,14,2402,14,Equipment failure
D010224,SC02556,R0116,Route,Transportation_Disruption,2027-01-07,10,0.5288,1.0,52.88,10,1323,10,Road closure
D010225,SC02557,S090,Supplier,Supplier_Failure,2027-01-01,3,0.4034,1.0,40.34,3,2219,3,Supplier outage
D010226,SC02557,C351,Component,Material_Shortage,2027-01-03,14,0.4665,1.0,46.65,14,1400,14,Component shortage
D010227,SC02557,F017,Factory,Factory_Breakdown,2027-01-05,12,0.8263,1.0,82.63,12,207,12,Equipment failure
D010228,SC02557,R0025,Route,Transportation_Disruption,2027-01-07,8,0.1569,1.0,15.69,8,330,8,Road closure
D010229,SC02558,S058,Supplier,Supplier_Failure,2027-01-01,7,0.3908,1.0,39.08,7,1173,7,Supplier outage
D010230,SC02558,C133,Component,Material_Shortage,2027-01-03,11,0.27,1.0,27.0,11,919,11,Component shortage
D010231,SC02558,F018,Factory,Factory_Breakdown,2027-01-05,12,0.1796,1.0,17.96,12,360,12,Equipment failure
D010232,SC02558,R0157,Route,Transportation_Disruption,2027-01-07,14,0.3502,1.0,35.02,14,1751,14,Road closure
D010233,SC02559,S029,Supplier,Supplier_Failure,2027-01-01,12,0.2516,1.0,25.16,12,1258,12,Supplier outage
D010234,SC02559,C487,Component,Material_Shortage,2027-01-03,11,0.1634,1.0,16.34,11,1308,11,Component shortage
D010235,SC02559,F019,Factory,Factory_Breakdown,2027-01-05,3,0.7795,1.0,77.95,3,780,3,Equipment failure
D010236,SC02559,R0057,Route,Transportation_Disruption,2027-01-07,3,0.8835,1.0,88.35,3,6185,3,Road closure
D010237,SC02560,S071,Supplier,Supplier_Failure,2027-01-01,12,0.6661,1.0,66.61,12,3997,12,Supplier outage
D010238,SC02560,C439,Component,Material_Shortage,2027-01-03,9,0.5644,1.0,56.44,9,5362,9,Component shortage
D010239,SC02560,F020,Factory,Factory_Breakdown,2027-01-05,2,0.4287,1.0,42.87,2,2573,2,Equipment failure
D010240,SC02560,R0162,Route,Transportation_Disruption,2027-01-07,6,0.7102,1.0,71.02,6,285,6,Road closure
D010241,SC02561,S092,Supplier,Supplier_Failure,2027-01-01,5,0.3177,1.0,31.77,5,1367,5,Supplier outage
