scenario_id,scenario_name,scenario_type,number_of_disruptions,demand_multiplier,supply_multiplier,severity_multiplier,duration_multiplier,affected_region,description
SC02326,Independent recovery experiment 02326,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02327,Independent recovery experiment 02327,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02328,Independent recovery experiment 02328,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02329,Independent recovery experiment 02329,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02330,Independent recovery experiment 02330,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02331,Independent recovery experiment 02331,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02332,Independent recovery experiment 02332,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02333,Independent recovery experiment 02333,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02334,Independent recovery experiment 02334,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02335,Independent recovery experiment 02335,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02336,Independent recovery experiment 02336,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02337,Independent recovery experiment 02337,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02338,Independent recovery experiment 02338,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02339,Independent recovery experiment 02339,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02340,Independent recovery experiment 02340,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02341,Independent recovery experiment 02341,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02342,Independent recovery experiment 02342,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02343,Independent recovery experiment 02343,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02344,Independent recovery experiment 02344,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02345,Independent recovery experiment 02345,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02346,Independent recovery experiment 02346,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02347,Independent recovery experiment 02347,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02348,Independent recovery experiment 02348,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02349,Independent recovery experiment 02349,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02350,Independent recovery experiment 02350,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02351,Independent recovery experiment 02351,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02352,Independent recovery experiment 02352,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02353,Independent recovery experiment 02353,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02354,Independent recovery experiment 02354,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02355,Independent recovery experiment 02355,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02356,Independent recovery experiment 02356,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02357,Independent recovery experiment 02357,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02358,Independent recovery experiment 02358,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02359,Independent recovery experiment 02359,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02360,Independent recovery experiment 02360,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02361,Independent recovery experiment 02361,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02362,Independent recovery experiment 02362,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02363,Independent recovery experiment 02363,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02364,Independent recovery experiment 02364,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02365,Independent recovery experiment 02365,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02366,Independent recovery experiment 02366,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02367,Independent recovery experiment 02367,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02368,Independent recovery experiment 02368,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02369,Independent recovery experiment 02369,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02370,Independent recovery experiment 02370,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02371,Independent recovery experiment 02371,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02372,Independent recovery experiment 02372,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02373,Independent recovery experiment 02373,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02374,Independent recovery experiment 02374,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02375,Independent recovery experiment 02375,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02376,Independent recovery experiment 02376,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02377,Independent recovery experiment 02377,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02378,Independent recovery experiment 02378,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02379,Independent recovery experiment 02379,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02380,Independent recovery experiment 02380,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02381,Independent recovery experiment 02381,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02382,Independent recovery experiment 02382,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02383,Independent recovery experiment 02383,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02384,Independent recovery experiment 02384,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02385,Independent recovery experiment 02385,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02386,Independent recovery experiment 02386,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02387,Independent recovery experiment 02387,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02388,Independent recovery experiment 02388,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02389,Independent recovery experiment 02389,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02390,Independent recovery experiment 02390,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02391,Independent recovery experiment 02391,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02392,Independent recovery experiment 02392,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02393,Independent recovery experiment 02393,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02394,Independent recovery experiment 02394,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02395,Independent recovery experiment 02395,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02396,Independent recovery experiment 02396,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02397,Independent recovery experiment 02397,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02398,Independent recovery experiment 02398,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02399,Independent recovery experiment 02399,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02400,Independent recovery experiment 02400,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02401,Independent recovery experiment 02401,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02402,Independent recovery experiment 02402,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02403,Independent recovery experiment 02403,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02404,Independent recovery experiment 02404,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02405,Independent recovery experiment 02405,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02406,Independent recovery experiment 02406,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02407,Independent recovery experiment 02407,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02408,Independent recovery experiment 02408,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02409,Independent recovery experiment 02409,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC02410,Independent recovery experiment 02410,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
