order_id,customer_id,product_id,warehouse_id,order_date,required_date,quantity,unit_price,priority,order_status,region
O049412,CU17193,P070,W020,2026-05-09,2026-05-13,3,1491.91,Low,Delivered,South
O049413,CU18938,P037,W014,2026-10-06,2026-10-12,12,1837.25,Low,Delivered,South
O049414,CU10247,P030,W014,2026-07-03,2026-07-07,8,2508.28,High,Delivered,South
O049415,CU14483,P043,W023,2026-09-23,2026-09-27,8,2352.24,High,Delivered,North
O049416,CU03162,P013,W028,2026-03-19,2026-03-24,14,2214.66,Low,Delivered,West
O049417,CU06374,P079,W017,2026-12-04,2026-12-10,15,1743.52,Critical,Delivered,East
O049418,CU03201,P075,W023,2026-05-28,2026-06-03,2,1797.15,High,Delivered,North
O049419,CU17758,P080,W030,2026-11-16,2026-11-20,4,1828.94,Low,Delivered,South
O049420,CU11494,P095,W010,2026-09-06,2026-09-11,8,2018.8,Critical,Delivered,South
O049421,CU07085,P031,W011,2026-10-05,2026-10-09,7,2221.11,High,Delivered,South
O049422,CU04133,P096,W021,2026-01-12,2026-01-17,4,2186.42,Low,Delivered,South
O049423,CU05843,P084,W019,2026-07-03,2026-07-10,3,1221.81,Medium,Delivered,North
O049424,CU13931,P005,W016,2026-03-03,2026-03-08,9,1489.32,Critical,Delivered,West
O049425,CU08430,P064,W028,2026-01-08,2026-01-14,11,1049.36,Medium,Delivered,West
O049426,CU12153,P019,W005,2026-07-07,2026-07-13,4,1619.04,Critical,Delivered,South
O049427,CU13164,P038,W012,2026-05-30,2026-06-03,5,1677.89,Critical,Delivered,West
O049428,CU02154,P067,W004,2026-07-20,2026-07-26,13,1766.71,Medium,Delivered,South
O049429,CU17867,P018,W012,2026-03-24,2026-03-28,10,1375.37,Medium,Delivered,West
O049430,CU19050,P085,W028,2026-03-31,2026-04-05,4,1638.45,Low,Delivered,West
O049431,CU17879,P030,W027,2026-04-04,2026-04-11,14,2508.28,Critical,Delivered,East
O049432,CU04582,P069,W016,2026-06-15,2026-06-21,13,1609.53,Critical,Delivered,West
O049433,CU14805,P092,W023,2026-02-24,2026-03-02,14,1859.79,High,Delivered,North
O049434,CU02060,P001,W019,2026-03-10,2026-03-17,2,1828.71,Medium,Delivered,North
O049435,CU14008,P069,W019,2026-09-10,2026-09-14,9,1609.53,Low,Delivered,North
O049436,CU03278,P073,W011,2026-10-31,2026-11-07,6,2049.17,High,Delivered,South
O049437,CU17090,P093,W026,2026-01-29,2026-02-04,3,2141.57,Low,Delivered,West
O049438,CU14664,P026,W010,2026-02-03,2026-02-08,10,2151.64,Medium,Delivered,South
O049439,CU13271,P039,W021,2026-05-21,2026-05-28,5,1579.48,High,Delivered,South
O049440,CU16120,P037,W014,2026-07-03,2026-07-09,13,1837.25,High,Delivered,South
O049441,CU15648,P083,W023,2026-03-31,2026-04-04,15,1718.44,Low,Delivered,North
O049442,CU05487,P006,W002,2026-12-20,2026-12-24,2,1779.32,High,Delivered,West
O049443,CU00232,P072,W008,2026-09-03,2026-09-07,9,1671.96,Low,Delivered,West
O049444,CU15026,P082,W007,2026-04-24,2026-05-01,1,1477.02,Critical,Delivered,East
O049445,CU06206,P004,W005,2026-08-09,2026-08-14,4,1506.02,High,Delivered,South
O049446,CU10300,P054,W028,2026-05-14,2026-05-20,12,1873.41,Low,Delivered,West
O049447,CU17085,P056,W018,2026-11-21,2026-11-26,2,2450.17,Low,Delivered,West
O049448,CU15413,P084,W008,2026-10-24,2026-10-30,12,1221.81,Low,Delivered,West
O049449,CU04339,P087,W012,2026-01-03,2026-01-10,15,1689.96,High,Delivered,West
O049450,CU16549,P046,W008,2026-11-16,2026-11-21,4,1718.99,Critical,Delivered,West
O049451,CU00657,P076,W019,2026-12-12,2026-12-18,15,1517.74,Medium,Delivered,North
O049452,CU10458,P088,W023,2026-11-13,2026-11-18,7,1756.58,Low,Delivered,North
O049453,CU02707,P087,W019,2026-03-10,2026-03-16,5,1689.96,Critical,Delivered,North
O049454,CU10821,P056,W022,2026-09-01,2026-09-05,5,2450.17,High,Delivered,West
O049455,CU11548,P035,W022,2026-02-27,2026-03-04,15,1875.22,Low,Delivered,West
O049456,CU13742,P043,W019,2026-08-25,2026-08-29,14,2352.24,Critical,Delivered,North
O049457,CU00787,P078,W023,2026-04-19,2026-04-24,7,1303.45,High,Delivered,North
O049458,CU02698,P045,W002,2026-09-03,2026-09-08,15,1401.0,Low,Delivered,West
O049459,CU02514,P037,W006,2026-04-18,2026-04-25,1,1837.25,High,Delivered,West
O049460,CU17780,P048,W007,2026-07-31,2026-08-07,13,2211.5,Critical,Delivered,East
O049461,CU09363,P012,W021,2026-01-27,2026-02-01,11,1259.62,Medium,Delivered,South
O049462,CU10224,P002,W009,2026-10-12,2026-10-18,5,2277.32,High,Delivered,North
O049463,CU02257,P079,W024,2026-12-12,2026-12-19,3,1743.52,High,Delivered,South
O049464,CU15894,P048,W029,2026-08-19,2026-08-24,6,2211.5,Medium,Delivered,North
O049465,CU05096,P025,W002,2026-06-02,2026-06-07,2,1278.22,Critical,Delivered,West
O049466,CU09889,P047,W021,2026-04-16,2026-04-23,10,1495.14,Low,Delivered,South
O049467,CU18019,P090,W020,2026-05-05,2026-05-09,6,2191.23,High,Delivered,South
O049468,CU13522,P032,W002,2026-03-17,2026-03-21,4,1577.18,Critical,Delivered,West
O049469,CU11748,P097,W022,2026-11-20,2026-11-27,7,2092.9,Low,Delivered,West
O049470,CU19849,P014,W009,2026-12-19,2026-12-26,4,2468.18,Low,Delivered,North
O049471,CU17455,P070,W021,2026-08-29,2026-09-02,10,1491.91,Critical,Delivered,South
O049472,CU09462,P097,W008,2026-01-30,2026-02-06,6,2092.9,Low,Delivered,West
O049473,CU09722,P045,W018,2026-07-30,2026-08-04,13,1401.0,Critical,Delivered,West
O049474,CU08386,P014,W024,2026-08-23,2026-08-27,3,2468.18,Low,Delivered,South
O049475,CU16540,P058,W020,2026-05-08,2026-05-15,2,1481.9,High,Delivered,South
O049476,CU06803,P021,W007,2026-08-28,2026-09-04,5,2276.14,Low,Delivered,East
O049477,CU09112,P066,W010,2026-12-24,2026-12-29,4,2195.84,High,Delivered,South
O049478,CU07614,P029,W012,2026-07-15,2026-07-21,1,1884.63,Critical,Delivered,West
O049479,CU02883,P091,W020,2026-09-27,2026-10-01,13,1764.05,Medium,Delivered,South
O049480,CU10952,P026,W020,2026-07-21,2026-07-26,5,2151.64,Medium,Delivered,South
O049481,CU14344,P095,W007,2026-01-03,2026-01-09,6,2018.8,Low,Delivered,East
O049482,CU04473,P056,W024,2026-08-04,2026-08-09,4,2450.17,Critical,Delivered,South
O049483,CU19856,P072,W029,2026-12-06,2026-12-12,14,1671.96,Low,Delivered,North
O049484,CU07606,P069,W015,2026-05-10,2026-05-16,8,1609.53,High,Delivered,South
O049485,CU16240,P068,W030,2026-04-14,2026-04-21,14,1573.67,High,Delivered,South
O049486,CU02030,P028,W014,2026-08-16,2026-08-22,5,1832.07,High,Delivered,South
O049487,CU01946,P006,W014,2026-09-04,2026-09-09,11,1779.32,High,Delivered,South
O049488,CU02852,P030,W006,2026-10-08,2026-10-13,4,2508.28,Critical,Delivered,West
O049489,CU06911,P059,W030,2026-06-19,2026-06-26,12,1457.23,Critical,Delivered,South
O049490,CU05748,P083,W020,2026-03-16,2026-03-24,11,1718.44,Low,Delivered,South
O049491,CU19418,P057,W014,2026-11-18,2026-11-24,13,1566.39,Low,Delivered,South
O049492,CU18486,P086,W009,2026-10-31,2026-11-06,9,1780.69,Low,Delivered,North
O049493,CU05570,P011,W027,2026-09-28,2026-10-05,5,1428.84,Low,Delivered,East
O049494,CU17382,P051,W007,2026-10-11,2026-10-18,2,2002.77,Medium,Delivered,East
O049495,CU13303,P046,W013,2026-04-23,2026-04-29,15,1718.99,Low,Delivered,North
O049496,CU15633,P067,W013,2026-09-07,2026-09-13,12,1766.71,High,Delivered,North
O049497,CU09756,P035,W023,2026-04-19,2026-04-25,15,1875.22,Low,Delivered,North
O049498,CU08391,P036,W030,2026-07-27,2026-08-01,7,1498.01,Critical,Delivered,South
O049499,CU14860,P009,W026,2026-03-08,2026-03-14,13,2438.98,High,Delivered,West
O049500,CU19268,P056,W008,2026-07-01,2026-07-06,3,2450.17,High,Delivered,West
O049501,CU10226,P012,W024,2026-06-09,2026-06-15,2,1259.62,Low,Delivered,South
O049502,CU15398,P004,W017,2026-06-24,2026-06-30,5,1506.02,Low,Delivered,East
O049503,CU00981,P032,W004,2026-04-07,2026-04-13,10,1577.18,Low,Delivered,South
O049504,CU10359,P040,W008,2026-05-31,2026-06-07,2,1600.78,Medium,Delivered,West
O049505,CU05023,P044,W003,2026-10-11,2026-10-18,10,1667.76,Low,Delivered,North
O049506,CU14949,P024,W003,2026-01-24,2026-01-31,14,1890.71,Medium,Delivered,North
O049507,CU10716,P005,W024,2026-10-03,2026-10-08,14,1489.32,Low,Delivered,South
O049508,CU07364,P028,W026,2026-03-29,2026-04-03,13,1832.07,High,Delivered,West
O049509,CU01365,P083,W024,2026-12-30,2027-01-06,2,1718.44,Critical,In_Transit,South
O049510,CU01064,P004,W027,2026-04-28,2026-05-04,6,1506.02,High,Delivered,East
O049511,CU04350,P007,W016,2026-04-13,2026-04-20,8,2362.8,High,Delivered,West
O049512,CU03076,P027,W013,2026-04-20,2026-04-26,8,1865.83,Low,Delivered,North
O049513,CU04543,P082,W022,2026-11-23,2026-11-27,6,1477.02,Medium,Delivered,West
O049514,CU08845,P087,W006,2026-04-20,2026-04-27,3,1689.96,Low,Delivered,West
O049515,CU14763,P049,W006,2026-12-29,2027-01-04,1,1254.47,Medium,In_Transit,West
O049516,CU16825,P093,W005,2026-10-27,2026-11-02,5,2141.57,High,Delivered,South
O049517,CU13273,P030,W001,2026-08-20,2026-08-24,5,2508.28,High,Delivered,South
O049518,CU14826,P068,W026,2026-05-01,2026-05-06,14,1573.67,High,Delivered,West
O049519,CU12567,P021,W030,2026-09-10,2026-09-14,5,2276.14,Critical,Delivered,South
O049520,CU08235,P082,W023,2026-02-23,2026-03-01,6,1477.02,Low,Delivered,North
O049521,CU17581,P037,W005,2026-09-28,2026-10-04,12,1837.25,High,Delivered,South
O049522,CU03133,P078,W004,2026-03-25,2026-03-31,15,1303.45,Low,Delivered,South
O049523,CU10806,P059,W020,2026-06-28,2026-07-05,6,1457.23,Critical,Delivered,South
O049524,CU13929,P013,W022,2026-07-19,2026-07-25,15,2214.66,Low,Delivered,West
O049525,CU05212,P012,W025,2026-12-28,2027-01-02,3,1259.62,High,Delivered,South
O049526,CU15021,P007,W029,2026-03-11,2026-03-17,12,2362.8,Critical,Delivered,North
O049527,CU04730,P039,W009,2026-07-06,2026-07-10,1,1579.48,Low,Delivered,North
O049528,CU09780,P074,W014,2026-01-23,2026-01-27,9,2182.61,High,Delivered,South
O049529,CU04612,P091,W011,2026-01-05,2026-01-09,3,1764.05,Critical,Delivered,South
O049530,CU12522,P089,W025,2026-08-31,2026-09-06,4,1582.11,Critical,Delivered,South
O049531,CU12074,P071,W023,2026-06-08,2026-06-15,10,1449.26,Low,Delivered,North
O049532,CU14932,P031,W001,2026-01-28,2026-02-01,4,2221.11,Medium,Delivered,South
O049533,CU16853,P088,W006,2026-02-20,2026-02-25,2,1756.58,Critical,Delivered,West
O049534,CU18980,P098,W016,2026-04-30,2026-05-05,4,1551.28,Critical,Delivered,West
O049535,CU03737,P016,W022,2026-11-19,2026-11-23,4,1877.81,Medium,Delivered,West
O049536,CU09575,P027,W007,2026-06-08,2026-06-12,13,1865.83,Low,Delivered,East
O049537,CU19456,P065,W030,2026-05-03,2026-05-08,1,1558.03,Low,Delivered,South
O049538,CU14987,P072,W026,2026-07-30,2026-08-03,11,1671.96,Critical,Delivered,West
O049539,CU02777,P074,W011,2026-07-18,2026-07-22,14,2182.61,Low,Delivered,South
O049540,CU11613,P060,W015,2026-08-24,2026-08-29,14,1950.06,Low,Delivered,South
O049541,CU00365,P095,W015,2026-02-17,2026-02-21,1,2018.8,Critical,Delivered,South
O049542,CU03655,P078,W009,2026-12-06,2026-12-11,14,1303.45,Medium,Delivered,North
O049543,CU02770,P092,W020,2026-10-04,2026-10-10,3,1859.79,Low,Delivered,South
O049544,CU15651,P070,W029,2026-07-09,2026-07-16,4,1491.91,High,Delivered,North
O049545,CU09065,P100,W022,2026-09-14,2026-09-20,8,1663.66,Critical,Delivered,West
O049546,CU19386,P020,W020,2026-07-10,2026-07-14,3,1566.77,High,Delivered,South
O049547,CU13396,P026,W014,2026-07-02,2026-07-07,14,2151.64,High,Delivered,South
O049548,CU09964,P098,W015,2026-01-12,2026-01-17,8,1551.28,Low,Delivered,South
O049549,CU13840,P059,W018,2026-01-11,2026-01-16,4,1457.23,High,Delivered,West
O049550,CU12445,P028,W022,2026-07-13,2026-07-17,6,1832.07,Low,Delivered,West
O049551,CU00676,P074,W006,2026-03-06,2026-03-11,7,2182.61,Critical,Delivered,West
O049552,CU01326,P026,W021,2026-07-30,2026-08-04,13,2151.64,Low,Delivered,South
O049553,CU07440,P051,W018,2026-03-24,2026-03-30,2,2002.77,High,Delivered,West
O049554,CU18954,P025,W019,2026-10-28,2026-11-03,11,1278.22,Low,Delivered,North
O049555,CU08067,P048,W015,2026-02-04,2026-02-09,11,2211.5,Medium,Delivered,South
O049556,CU01896,P009,W024,2026-12-01,2026-12-08,11,2438.98,Low,Delivered,South
O049557,CU18494,P006,W025,2026-02-15,2026-02-20,1,1779.32,Critical,Delivered,South
O049558,CU02630,P022,W004,2026-06-24,2026-06-30,7,1443.59,High,Delivered,South
O049559,CU12313,P061,W003,2026-06-10,2026-06-17,15,2377.45,Medium,Delivered,North
O049560,CU02988,P058,W027,2026-01-01,2026-01-08,15,1481.9,Critical,Delivered,East
O049561,CU04369,P061,W006,2026-12-28,2027-01-02,5,2377.45,Medium,In_Transit,West
O049562,CU00128,P008,W004,2026-05-18,2026-05-24,7,1754.19,High,Delivered,South
O049563,CU03912,P013,W015,2026-09-08,2026-09-14,9,2214.66,Critical,Delivered,South
O049564,CU17938,P099,W020,2026-01-22,2026-01-29,7,1662.53,Critical,Delivered,South
O049565,CU14212,P043,W006,2026-08-18,2026-08-24,1,2352.24,Low,Delivered,West
O049566,CU01751,P048,W016,2026-03-08,2026-03-13,13,2211.5,Low,Delivered,West
O049567,CU08781,P057,W012,2026-03-21,2026-03-28,15,1566.39,High,Delivered,West
O049568,CU15031,P034,W027,2026-01-19,2026-01-25,4,1274.41,Low,Delivered,East
O049569,CU08362,P023,W015,2026-05-21,2026-05-27,6,1437.45,High,Delivered,South
O049570,CU01518,P055,W003,2026-07-28,2026-08-03,15,1521.29,Critical,Delivered,North
O049571,CU01818,P100,W013,2026-05-06,2026-05-14,2,1663.66,Critical,Delivered,North
O049572,CU01411,P052,W009,2026-09-07,2026-09-13,8,1581.06,Critical,Delivered,North
O049573,CU14616,P078,W011,2026-07-12,2026-07-18,1,1303.45,High,Delivered,South
O049574,CU02791,P012,W014,2026-02-24,2026-03-02,8,1259.62,Medium,Delivered,South
O049575,CU07453,P041,W028,2026-02-23,2026-03-01,15,1836.19,Medium,Delivered,West
O049576,CU12595,P049,W028,2026-11-01,2026-11-06,1,1254.47,Medium,Delivered,West
O049577,CU17621,P060,W022,2026-03-25,2026-03-31,2,1950.06,High,Delivered,West
O049578,CU16791,P012,W017,2026-02-27,2026-03-06,6,1259.62,Low,Delivered,East
O049579,CU09764,P084,W017,2026-06-27,2026-07-03,2,1221.81,Low,Delivered,East
O049580,CU17543,P035,W030,2026-12-10,2026-12-15,8,1875.22,High,Delivered,South
O049581,CU17516,P085,W005,2026-03-11,2026-03-15,3,1638.45,High,Delivered,South
O049582,CU08340,P097,W001,2026-06-23,2026-06-30,15,2092.9,Medium,Delivered,South
O049583,CU05605,P051,W030,2026-02-24,2026-02-28,6,2002.77,Critical,Delivered,South
O049584,CU02322,P100,W001,2026-08-10,2026-08-14,8,1663.66,Medium,Delivered,South
O049585,CU08281,P076,W030,2026-10-21,2026-10-26,4,1517.74,High,Delivered,South
O049586,CU07661,P055,W011,2026-06-14,2026-06-19,5,1521.29,Critical,Delivered,South
O049587,CU08537,P022,W028,2026-11-03,2026-11-07,4,1443.59,Low,Delivered,West
O049588,CU04943,P002,W002,2026-01-18,2026-01-22,2,2277.32,Critical,Delivered,West
O049589,CU06318,P067,W012,2026-12-13,2026-12-20,2,1766.71,Low,Delivered,West
O049590,CU09642,P012,W016,2026-01-10,2026-01-14,1,1259.62,Critical,Delivered,West
O049591,CU00483,P034,W028,2026-10-20,2026-10-26,12,1274.41,Medium,Delivered,West
O049592,CU02967,P029,W008,2026-08-09,2026-08-14,8,1884.63,Critical,Delivered,West
O049593,CU12363,P087,W027,2026-08-09,2026-08-13,10,1689.96,Low,Delivered,East
O049594,CU16932,P088,W016,2026-02-19,2026-02-24,15,1756.58,Critical,Delivered,West
O049595,CU01196,P034,W016,2026-10-12,2026-10-17,11,1274.41,Critical,Delivered,West
O049596,CU06550,P078,W014,2026-02-25,2026-03-03,13,1303.45,Low,Delivered,South
O049597,CU13686,P042,W017,2026-07-29,2026-08-05,2,1908.24,High,Delivered,East
O049598,CU08846,P026,W021,2026-05-25,2026-05-30,6,2151.64,Medium,Delivered,South
O049599,CU03474,P076,W006,2026-10-02,2026-10-06,7,1517.74,Critical,Delivered,West
O049600,CU13515,P061,W010,2026-06-30,2026-07-04,8,2377.45,High,Delivered,South
O049601,CU12822,P025,W026,2026-03-07,2026-03-12,1,1278.22,Low,Delivered,West
O049602,CU19843,P052,W011,2026-04-14,2026-04-19,7,1581.06,Low,Delivered,South
O049603,CU06257,P001,W002,2026-09-15,2026-09-20,3,1828.71,Medium,Delivered,West
O049604,CU00041,P009,W010,2026-08-09,2026-08-16,14,2438.98,Critical,Delivered,South
O049605,CU00690,P075,W010,2026-10-13,2026-10-18,2,1797.15,Medium,Delivered,South
O049606,CU10786,P046,W024,2026-12-21,2026-12-26,4,1718.99,Low,Delivered,South
O049607,CU15977,P007,W028,2026-10-03,2026-10-10,3,2362.8,High,Delivered,West
O049608,CU02632,P004,W001,2026-03-13,2026-03-17,9,1506.02,High,Delivered,South
O049609,CU04672,P093,W004,2026-03-11,2026-03-18,1,2141.57,High,Delivered,South
O049610,CU17923,P023,W028,2026-10-08,2026-10-13,5,1437.45,Critical,Delivered,West
O049611,CU08826,P028,W019,2026-12-29,2027-01-03,4,1832.07,High,In_Transit,North
O049612,CU04817,P096,W010,2026-03-12,2026-03-17,8,2186.42,Critical,Delivered,South
O049613,CU03717,P083,W001,2026-09-19,2026-09-26,12,1718.44,High,Delivered,South
O049614,CU07738,P075,W029,2026-09-16,2026-09-22,15,1797.15,High,Delivered,North
O049615,CU07341,P093,W009,2026-08-09,2026-08-13,15,2141.57,High,Delivered,North
O049616,CU17353,P008,W015,2026-07-17,2026-07-22,9,1754.19,Medium,Delivered,South
O049617,CU00303,P083,W011,2026-06-18,2026-06-25,1,1718.44,Low,Delivered,South
O049618,CU15782,P092,W005,2026-02-22,2026-02-27,11,1859.79,Low,Delivered,South
O049619,CU19157,P032,W024,2026-12-21,2026-12-27,5,1577.18,Low,Delivered,South
O049620,CU09492,P028,W026,2026-06-23,2026-06-28,15,1832.07,Medium,Delivered,West
O049621,CU17817,P003,W024,2026-04-16,2026-04-23,10,1382.34,High,Delivered,South
O049622,CU12411,P064,W021,2026-11-04,2026-11-08,14,1049.36,Critical,Delivered,South
O049623,CU16086,P096,W018,2026-10-16,2026-10-21,14,2186.42,Medium,Delivered,West
O049624,CU00138,P023,W018,2026-04-15,2026-04-20,2,1437.45,High,Delivered,West
O049625,CU10795,P019,W001,2026-09-15,2026-09-22,1,1619.04,High,Delivered,South
O049626,CU09201,P002,W026,2026-10-27,2026-10-31,6,2277.32,Critical,Delivered,West
O049627,CU15417,P018,W016,2026-07-25,2026-07-30,6,1375.37,Medium,Delivered,West
O049628,CU03438,P087,W025,2026-05-05,2026-05-11,10,1689.96,High,Delivered,South
O049629,CU10525,P073,W018,2026-01-23,2026-01-28,14,2049.17,High,Delivered,West
O049630,CU03506,P072,W016,2026-08-03,2026-08-07,1,1671.96,Critical,Delivered,West
O049631,CU04047,P059,W026,2026-10-06,2026-10-12,12,1457.23,High,Delivered,West
O049632,CU10936,P067,W021,2026-06-14,2026-06-21,2,1766.71,Critical,Delivered,South
O049633,CU07029,P100,W004,2026-07-13,2026-07-17,10,1663.66,Medium,Delivered,South
O049634,CU11711,P004,W003,2026-09-11,2026-09-18,8,1506.02,Medium,Delivered,North
O049635,CU09521,P098,W028,2026-10-04,2026-10-08,5,1551.28,Low,Delivered,West
O049636,CU00706,P095,W015,2026-08-26,2026-08-30,8,2018.8,Medium,Delivered,South
O049637,CU11809,P087,W019,2026-03-06,2026-03-12,6,1689.96,Low,Delivered,North
O049638,CU02524,P083,W021,2026-10-04,2026-10-11,15,1718.44,High,Delivered,South
O049639,CU19776,P068,W019,2026-08-03,2026-08-08,13,1573.67,Critical,Delivered,North
O049640,CU05584,P003,W030,2026-02-23,2026-03-03,5,1382.34,Critical,Delivered,South
O049641,CU11561,P088,W012,2026-12-20,2026-12-24,4,1756.58,Low,Delivered,West
O049642,CU18940,P064,W004,2026-12-12,2026-12-16,2,1049.36,Critical,Delivered,South
O049643,CU10500,P068,W009,2026-04-07,2026-04-12,3,1573.67,High,Delivered,North
O049644,CU11004,P053,W001,2026-07-23,2026-07-30,7,1638.29,Medium,Delivered,South
O049645,CU01660,P069,W006,2026-02-18,2026-02-24,4,1609.53,Medium,Delivered,West
O049646,CU12396,P082,W015,2026-12-23,2026-12-28,1,1477.02,Critical,Delivered,South
O049647,CU17188,P017,W022,2026-09-13,2026-09-20,9,1531.05,Low,Delivered,West
O049648,CU05642,P094,W029,2026-10-05,2026-10-12,14,1755.47,Low,Delivered,North
O049649,CU11194,P007,W016,2026-11-28,2026-12-05,3,2362.8,High,Delivered,West
O049650,CU13447,P067,W008,2026-01-19,2026-01-26,9,1766.71,High,Delivered,West
O049651,CU02806,P006,W004,2026-09-15,2026-09-20,15,1779.32,Medium,Delivered,South
O049652,CU05268,P010,W014,2026-06-27,2026-07-01,8,1599.86,Critical,Delivered,South
O049653,CU19734,P072,W005,2026-09-08,2026-09-13,14,1671.96,Critical,Delivered,South
O049654,CU14650,P096,W018,2026-04-17,2026-04-22,6,2186.42,Low,Delivered,West
O049655,CU06171,P005,W028,2026-03-11,2026-03-16,3,1489.32,Critical,Delivered,West
O049656,CU18029,P052,W016,2026-01-04,2026-01-08,11,1581.06,Low,Delivered,West
O049657,CU06494,P074,W003,2026-08-05,2026-08-12,7,2182.61,Low,Delivered,North
O049658,CU12310,P089,W011,2026-12-02,2026-12-09,15,1582.11,Low,Delivered,South
O049659,CU06924,P015,W004,2026-09-21,2026-09-26,10,1904.84,Critical,Delivered,South
O049660,CU00612,P067,W012,2026-06-02,2026-06-09,15,1766.71,Medium,Delivered,West
O049661,CU03390,P008,W001,2026-01-18,2026-01-24,7,1754.19,Medium,Delivered,South
O049662,CU10247,P014,W009,2026-07-16,2026-07-23,2,2468.18,Low,Delivered,North
O049663,CU17619,P023,W024,2026-09-07,2026-09-14,14,1437.45,Low,Delivered,South
O049664,CU18022,P093,W029,2026-01-14,2026-01-18,11,2141.57,Medium,Delivered,North
O049665,CU09369,P022,W017,2026-02-17,2026-02-24,7,1443.59,High,Delivered,East
O049666,CU18053,P050,W014,2026-08-06,2026-08-10,13,1681.79,Critical,Delivered,South
O049667,CU06493,P012,W004,2026-10-31,2026-11-06,5,1259.62,Critical,Delivered,South
O049668,CU09102,P027,W014,2026-08-09,2026-08-15,9,1865.83,Critical,Delivered,South
O049669,CU04945,P027,W024,2026-07-01,2026-07-07,7,1865.83,Critical,Delivered,South
O049670,CU19208,P059,W023,2026-12-09,2026-12-13,5,1457.23,Low,Delivered,North
O049671,CU01453,P028,W020,2026-12-26,2027-01-02,14,1832.07,Critical,Delivered,South
O049672,CU03882,P047,W015,2026-10-13,2026-10-19,11,1495.14,High,Delivered,South
O049673,CU09959,P059,W006,2026-07-08,2026-07-14,3,1457.23,Critical,Delivered,West
