supplier_id,component_id,date,supplier_capacity_units,supplier_committed_units,supplier_available_units,component_capacity_units,component_committed_units,component_available_units,unit_cost_usd,lead_time_days,minimum_order_qty
S044,C044,2027-01-21,50000,16200,33800,10000,3500,6500,20.35,25,100
S044,C144,2027-01-21,50000,16200,33800,10000,4700,5300,20.35,25,1000
S044,C244,2027-01-21,50000,16200,33800,10000,2400,7600,20.35,25,100
S044,C344,2027-01-21,50000,16200,33800,10000,3000,7000,20.35,25,250
S044,C444,2027-01-21,50000,16200,33800,10000,2600,7400,20.35,25,1000
S044,C044,2027-01-22,50000,18300,31700,10000,4900,5100,20.35,25,100
S044,C144,2027-01-22,50000,18300,31700,10000,2900,7100,20.35,25,1000
S044,C244,2027-01-22,50000,18300,31700,10000,3600,6400,20.35,25,100
S044,C344,2027-01-22,50000,18300,31700,10000,3300,6700,20.35,25,250
S044,C444,2027-01-22,50000,18300,31700,10000,3600,6400,20.35,25,1000
S044,C044,2027-01-23,50000,19200,30800,10000,3800,6200,20.35,25,100
S044,C144,2027-01-23,50000,19200,30800,10000,3600,6400,20.35,25,1000
S044,C244,2027-01-23,50000,19200,30800,10000,3500,6500,20.35,25,100
S044,C344,2027-01-23,50000,19200,30800,10000,4700,5300,20.35,25,250
S044,C444,2027-01-23,50000,19200,30800,10000,3600,6400,20.35,25,1000
S044,C044,2027-01-24,50000,21600,28400,10000,5500,4500,20.35,25,100
S044,C144,2027-01-24,50000,21600,28400,10000,4700,5300,20.35,25,1000
S044,C244,2027-01-24,50000,21600,28400,10000,4800,5200,20.35,25,100
S044,C344,2027-01-24,50000,21600,28400,10000,2100,7900,20.35,25,250
S044,C444,2027-01-24,50000,21600,28400,10000,4500,5500,20.35,25,1000
S044,C044,2027-01-25,50000,16900,33100,10000,6000,4000,20.35,25,100
S044,C144,2027-01-25,50000,16900,33100,10000,2500,7500,20.35,25,1000
S044,C244,2027-01-25,50000,16900,33100,10000,3300,6700,20.35,25,100
S044,C344,2027-01-25,50000,16900,33100,10000,2100,7900,20.35,25,250
S044,C444,2027-01-25,50000,16900,33100,10000,3000,7000,20.35,25,1000
S044,C044,2027-01-26,50000,16500,33500,10000,4700,5300,20.35,25,100
S044,C144,2027-01-26,50000,16500,33500,10000,3600,6400,20.35,25,1000
S044,C244,2027-01-26,50000,16500,33500,10000,2800,7200,20.35,25,100
S044,C344,2027-01-26,50000,16500,33500,10000,2700,7300,20.35,25,250
S044,C444,2027-01-26,50000,16500,33500,10000,2700,7300,20.35,25,1000
S044,C044,2027-01-27,50000,24400,25600,10000,5200,4800,20.35,25,100
S044,C144,2027-01-27,50000,24400,25600,10000,5400,4600,20.35,25,1000
S044,C244,2027-01-27,50000,24400,25600,10000,2300,7700,20.35,25,100
S044,C344,2027-01-27,50000,24400,25600,10000,6000,4000,20.35,25,250
S044,C444,2027-01-27,50000,24400,25600,10000,5500,4500,20.35,25,1000
S044,C044,2027-01-28,50000,15900,34100,10000,3100,6900,20.35,25,100
S044,C144,2027-01-28,50000,15900,34100,10000,3400,6600,20.35,25,1000
S044,C244,2027-01-28,50000,15900,34100,10000,2600,7400,20.35,25,100
S044,C344,2027-01-28,50000,15900,34100,10000,3500,6500,20.35,25,250
S044,C444,2027-01-28,50000,15900,34100,10000,3300,6700,20.35,25,1000
S044,C044,2027-01-29,50000,17100,32900,10000,4000,6000,20.35,25,100
S044,C144,2027-01-29,50000,17100,32900,10000,2100,7900,20.35,25,1000
S044,C244,2027-01-29,50000,17100,32900,10000,5700,4300,20.35,25,100
S044,C344,2027-01-29,50000,17100,32900,10000,3100,6900,20.35,25,250
S044,C444,2027-01-29,50000,17100,32900,10000,2200,7800,20.35,25,1000
S044,C044,2027-01-30,50000,22500,27500,10000,5800,4200,20.35,25,100
S044,C144,2027-01-30,50000,22500,27500,10000,4600,5400,20.35,25,1000
S044,C244,2027-01-30,50000,22500,27500,10000,4000,6000,20.35,25,100
S044,C344,2027-01-30,50000,22500,27500,10000,3600,6400,20.35,25,250
S044,C444,2027-01-30,50000,22500,27500,10000,4500,5500,20.35,25,1000
S044,C044,2027-01-31,50000,25200,24800,10000,4200,5800,20.35,25,100
S044,C144,2027-01-31,50000,25200,24800,10000,6000,4000,20.35,25,1000
S044,C244,2027-01-31,50000,25200,24800,10000,3900,6100,20.35,25,100
S044,C344,2027-01-31,50000,25200,24800,10000,5600,4400,20.35,25,250
S044,C444,2027-01-31,50000,25200,24800,10000,5500,4500,20.35,25,1000
S045,C045,2027-01-01,50000,20400,29600,10000,3800,6200,20.80,5,100
S045,C145,2027-01-01,50000,20400,29600,10000,5800,4200,20.80,5,50
S045,C245,2027-01-01,50000,20400,29600,10000,5400,4600,20.80,5,250
S045,C345,2027-01-01,50000,20400,29600,10000,3300,6700,20.80,5,1000
S045,C445,2027-01-01,50000,20400,29600,10000,2100,7900,20.80,5,100
S045,C045,2027-01-02,50000,18100,31900,10000,3800,6200,20.80,5,100
S045,C145,2027-01-02,50000,18100,31900,10000,3400,6600,20.80,5,50
S045,C245,2027-01-02,50000,18100,31900,10000,2600,7400,20.80,5,250
S045,C345,2027-01-02,50000,18100,31900,10000,2700,7300,20.80,5,1000
S045,C445,2027-01-02,50000,18100,31900,10000,5600,4400,20.80,5,100
S045,C045,2027-01-03,50000,18600,31400,10000,3200,6800,20.80,5,100
S045,C145,2027-01-03,50000,18600,31400,10000,2800,7200,20.80,5,50
S045,C245,2027-01-03,50000,18600,31400,10000,4000,6000,20.80,5,250
S045,C345,2027-01-03,50000,18600,31400,10000,2600,7400,20.80,5,1000
S045,C445,2027-01-03,50000,18600,31400,10000,6000,4000,20.80,5,100
S045,C045,2027-01-04,50000,17300,32700,10000,4800,5200,20.80,5,100
S045,C145,2027-01-04,50000,17300,32700,10000,5600,4400,20.80,5,50
S045,C245,2027-01-04,50000,17300,32700,10000,2000,8000,20.80,5,250
S045,C345,2027-01-04,50000,17300,32700,10000,2700,7300,20.80,5,1000
S045,C445,2027-01-04,50000,17300,32700,10000,2200,7800,20.80,5,100
S045,C045,2027-01-05,50000,24200,25800,10000,6000,4000,20.80,5,100
S045,C145,2027-01-05,50000,24200,25800,10000,5800,4200,20.80,5,50
S045,C245,2027-01-05,50000,24200,25800,10000,2200,7800,20.80,5,250
S045,C345,2027-01-05,50000,24200,25800,10000,5400,4600,20.80,5,1000
S045,C445,2027-01-05,50000,24200,25800,10000,4800,5200,20.80,5,100
S045,C045,2027-01-06,50000,13400,36600,10000,3100,6900,20.80,5,100
S045,C145,2027-01-06,50000,13400,36600,10000,2000,8000,20.80,5,50
S045,C245,2027-01-06,50000,13400,36600,10000,2900,7100,20.80,5,250
S045,C345,2027-01-06,50000,13400,36600,10000,3300,6700,20.80,5,1000
S045,C445,2027-01-06,50000,13400,36600,10000,2100,7900,20.80,5,100
S045,C045,2027-01-07,50000,19900,30100,10000,3100,6900,20.80,5,100
S045,C145,2027-01-07,50000,19900,30100,10000,3500,6500,20.80,5,50
S045,C245,2027-01-07,50000,19900,30100,10000,4900,5100,20.80,5,250
S045,C345,2027-01-07,50000,19900,30100,10000,4000,6000,20.80,5,1000
S045,C445,2027-01-07,50000,19900,30100,10000,4400,5600,20.80,5,100
S045,C045,2027-01-08,50000,23200,26800,10000,3900,6100,20.80,5,100
S045,C145,2027-01-08,50000,23200,26800,10000,4300,5700,20.80,5,50
S045,C245,2027-01-08,50000,23200,26800,10000,5500,4500,20.80,5,250
S045,C345,2027-01-08,50000,23200,26800,10000,5500,4500,20.80,5,1000
S045,C445,2027-01-08,50000,23200,26800,10000,4000,6000,20.80,5,100
S045,C045,2027-01-09,50000,19700,30300,10000,5200,4800,20.80,5,100
S045,C145,2027-01-09,50000,19700,30300,10000,2000,8000,20.80,5,50
S045,C245,2027-01-09,50000,19700,30300,10000,2700,7300,20.80,5,250
S045,C345,2027-01-09,50000,19700,30300,10000,4900,5100,20.80,5,1000
S045,C445,2027-01-09,50000,19700,30300,10000,4900,5100,20.80,5,100
S045,C045,2027-01-10,50000,24100,25900,10000,5900,4100,20.80,5,100
S045,C145,2027-01-10,50000,24100,25900,10000,6000,4000,20.80,5,50
S045,C245,2027-01-10,50000,24100,25900,10000,4400,5600,20.80,5,250
S045,C345,2027-01-10,50000,24100,25900,10000,4700,5300,20.80,5,1000
S045,C445,2027-01-10,50000,24100,25900,10000,3100,6900,20.80,5,100
S045,C045,2027-01-11,50000,18800,31200,10000,4100,5900,20.80,5,100
S045,C145,2027-01-11,50000,18800,31200,10000,5900,4100,20.80,5,50
S045,C245,2027-01-11,50000,18800,31200,10000,2400,7600,20.80,5,250
S045,C345,2027-01-11,50000,18800,31200,10000,3600,6400,20.80,5,1000
S045,C445,2027-01-11,50000,18800,31200,10000,2800,7200,20.80,5,100
S045,C045,2027-01-12,50000,22700,27300,10000,5400,4600,20.80,5,100
S045,C145,2027-01-12,50000,22700,27300,10000,5300,4700,20.80,5,50
S045,C245,2027-01-12,50000,22700,27300,10000,5100,4900,20.80,5,250
S045,C345,2027-01-12,50000,22700,27300,10000,2200,7800,20.80,5,1000
S045,C445,2027-01-12,50000,22700,27300,10000,4700,5300,20.80,5,100
S045,C045,2027-01-13,50000,15100,34900,10000,2100,7900,20.80,5,100
S045,C145,2027-01-13,50000,15100,34900,10000,5000,5000,20.80,5,50
S045,C245,2027-01-13,50000,15100,34900,10000,2600,7400,20.80,5,250
S045,C345,2027-01-13,50000,15100,34900,10000,2000,8000,20.80,5,1000
S045,C445,2027-01-13,50000,15100,34900,10000,3400,6600,20.80,5,100
S045,C045,2027-01-14,50000,17700,32300,10000,4300,5700,20.80,5,100
S045,C145,2027-01-14,50000,17700,32300,10000,3000,7000,20.80,5,50
S045,C245,2027-01-14,50000,17700,32300,10000,4100,5900,20.80,5,250
S045,C345,2027-01-14,50000,17700,32300,10000,2500,7500,20.80,5,1000
S045,C445,2027-01-14,50000,17700,32300,10000,3800,6200,20.80,5,100
S045,C045,2027-01-15,50000,20600,29400,10000,2500,7500,20.80,5,100
S045,C145,2027-01-15,50000,20600,29400,10000,4900,5100,20.80,5,50
S045,C245,2027-01-15,50000,20600,29400,10000,2800,7200,20.80,5,250
S045,C345,2027-01-15,50000,20600,29400,10000,4900,5100,20.80,5,1000
S045,C445,2027-01-15,50000,20600,29400,10000,5500,4500,20.80,5,100
S045,C045,2027-01-16,50000,19500,30500,10000,5300,4700,20.80,5,100
S045,C145,2027-01-16,50000,19500,30500,10000,2700,7300,20.80,5,50
S045,C245,2027-01-16,50000,19500,30500,10000,4700,5300,20.80,5,250
S045,C345,2027-01-16,50000,19500,30500,10000,2000,8000,20.80,5,1000
S045,C445,2027-01-16,50000,19500,30500,10000,4800,5200,20.80,5,100
S045,C045,2027-01-17,50000,21700,28300,10000,5900,4100,20.80,5,100
S045,C145,2027-01-17,50000,21700,28300,10000,5500,4500,20.80,5,50
S045,C245,2027-01-17,50000,21700,28300,10000,3500,6500,20.80,5,250
S045,C345,2027-01-17,50000,21700,28300,10000,2500,7500,20.80,5,1000
S045,C445,2027-01-17,50000,21700,28300,10000,4300,5700,20.80,5,100
S045,C045,2027-01-18,50000,25400,24600,10000,4800,5200,20.80,5,100
S045,C145,2027-01-18,50000,25400,24600,10000,4200,5800,20.80,5,50
S045,C245,2027-01-18,50000,25400,24600,10000,5100,4900,20.80,5,250
S045,C345,2027-01-18,50000,25400,24600,10000,5900,4100,20.80,5,1000
S045,C445,2027-01-18,50000,25400,24600,10000,5400,4600,20.80,5,100
S045,C045,2027-01-19,50000,20000,30000,10000,5100,4900,20.80,5,100
S045,C145,2027-01-19,50000,20000,30000,10000,2800,7200,20.80,5,50
S045,C245,2027-01-19,50000,20000,30000,10000,2100,7900,20.80,5,250
S045,C345,2027-01-19,50000,20000,30000,10000,5400,4600,20.80,5,1000
S045,C445,2027-01-19,50000,20000,30000,10000,4600,5400,20.80,5,100
S045,C045,2027-01-20,50000,22100,27900,10000,5700,4300,20.80,5,100
S045,C145,2027-01-20,50000,22100,27900,10000,5900,4100,20.80,5,50
S045,C245,2027-01-20,50000,22100,27900,10000,2600,7400,20.80,5,250
S045,C345,2027-01-20,50000,22100,27900,10000,4300,5700,20.80,5,1000
S045,C445,2027-01-20,50000,22100,27900,10000,3600,6400,20.80,5,100
S045,C045,2027-01-21,50000,19800,30200,10000,2400,7600,20.80,5,100
S045,C145,2027-01-21,50000,19800,30200,10000,4500,5500,20.80,5,50
S045,C245,2027-01-21,50000,19800,30200,10000,5000,5000,20.80,5,250
S045,C345,2027-01-21,50000,19800,30200,10000,4900,5100,20.80,5,1000
S045,C445,2027-01-21,50000,19800,30200,10000,3000,7000,20.80,5,100
S045,C045,2027-01-22,50000,20100,29900,10000,2600,7400,20.80,5,100
S045,C145,2027-01-22,50000,20100,29900,10000,2000,8000,20.80,5,50
S045,C245,2027-01-22,50000,20100,29900,10000,5700,4300,20.80,5,250
S045,C345,2027-01-22,50000,20100,29900,10000,5600,4400,20.80,5,1000
S045,C445,2027-01-22,50000,20100,29900,10000,4200,5800,20.80,5,100
S045,C045,2027-01-23,50000,15600,34400,10000,3500,6500,20.80,5,100
S045,C145,2027-01-23,50000,15600,34400,10000,2300,7700,20.80,5,50
S045,C245,2027-01-23,50000,15600,34400,10000,2000,8000,20.80,5,250
S045,C345,2027-01-23,50000,15600,34400,10000,3900,6100,20.80,5,1000
S045,C445,2027-01-23,50000,15600,34400,10000,3900,6100,20.80,5,100
S045,C045,2027-01-24,50000,18100,31900,10000,4500,5500,20.80,5,100
S045,C145,2027-01-24,50000,18100,31900,10000,3400,6600,20.80,5,50
S045,C245,2027-01-24,50000,18100,31900,10000,3400,6600,20.80,5,250
S045,C345,2027-01-24,50000,18100,31900,10000,3700,6300,20.80,5,1000
S045,C445,2027-01-24,50000,18100,31900,10000,3100,6900,20.80,5,100
S045,C045,2027-01-25,50000,18800,31200,10000,5500,4500,20.80,5,100
S045,C145,2027-01-25,50000,18800,31200,10000,2000,8000,20.80,5,50
S045,C245,2027-01-25,50000,18800,31200,10000,3200,6800,20.80,5,250
S045,C345,2027-01-25,50000,18800,31200,10000,4500,5500,20.80,5,1000
S045,C445,2027-01-25,50000,18800,31200,10000,3600,6400,20.80,5,100
S045,C045,2027-01-26,50000,18200,31800,10000,2000,8000,20.80,5,100
S045,C145,2027-01-26,50000,18200,31800,10000,3900,6100,20.80,5,50
S045,C245,2027-01-26,50000,18200,31800,10000,4800,5200,20.80,5,250
S045,C345,2027-01-26,50000,18200,31800,10000,2300,7700,20.80,5,1000
S045,C445,2027-01-26,50000,18200,31800,10000,5200,4800,20.80,5,100
S045,C045,2027-01-27,50000,20100,29900,10000,5500,4500,20.80,5,100
S045,C145,2027-01-27,50000,20100,29900,10000,5100,4900,20.80,5,50
S045,C245,2027-01-27,50000,20100,29900,10000,3200,6800,20.80,5,250
S045,C345,2027-01-27,50000,20100,29900,10000,4000,6000,20.80,5,1000
S045,C445,2027-01-27,50000,20100,29900,10000,2300,7700,20.80,5,100
S045,C045,2027-01-28,50000,17700,32300,10000,2700,7300,20.80,5,100
S045,C145,2027-01-28,50000,17700,32300,10000,3900,6100,20.80,5,50
S045,C245,2027-01-28,50000,17700,32300,10000,3200,6800,20.80,5,250
S045,C345,2027-01-28,50000,17700,32300,10000,2000,8000,20.80,5,1000
S045,C445,2027-01-28,50000,17700,32300,10000,5900,4100,20.80,5,100
S045,C045,2027-01-29,50000,18300,31700,10000,5200,4800,20.80,5,100
S045,C145,2027-01-29,50000,18300,31700,10000,4500,5500,20.80,5,50
S045,C245,2027-01-29,50000,18300,31700,10000,2500,7500,20.80,5,250
S045,C345,2027-01-29,50000,18300,31700,10000,2000,8000,20.80,5,1000
S045,C445,2027-01-29,50000,18300,31700,10000,4100,5900,20.80,5,100
S045,C045,2027-01-30,50000,22600,27400,10000,3800,6200,20.80,5,100
S045,C145,2027-01-30,50000,22600,27400,10000,5500,4500,20.80,5,50
S045,C245,2027-01-30,50000,22600,27400,10000,5200,4800,20.80,5,250
S045,C345,2027-01-30,50000,22600,27400,10000,2300,7700,20.80,5,1000
S045,C445,2027-01-30,50000,22600,27400,10000,5800,4200,20.80,5,100
S045,C045,2027-01-31,50000,22500,27500,10000,5600,4400,20.80,5,100
S045,C145,2027-01-31,50000,22500,27500,10000,4600,5400,20.80,5,50
S045,C245,2027-01-31,50000,22500,27500,10000,3500,6500,20.80,5,250
S045,C345,2027-01-31,50000,22500,27500,10000,3200,6800,20.80,5,1000
S045,C445,2027-01-31,50000,22500,27500,10000,5600,4400,20.80,5,100
S046,C046,2027-01-01,50000,16700,33300,10000,3000,7000,21.25,13,100
S046,C146,2027-01-01,50000,16700,33300,10000,4000,6000,21.25,13,250
S046,C246,2027-01-01,50000,16700,33300,10000,2000,8000,21.25,13,250
S046,C346,2027-01-01,50000,16700,33300,10000,3500,6500,21.25,13,100
S046,C446,2027-01-01,50000,16700,33300,10000,4200,5800,21.25,13,500
S046,C046,2027-01-02,50000,23900,26100,10000,3200,6800,21.25,13,100
S046,C146,2027-01-02,50000,23900,26100,10000,5900,4100,21.25,13,250
S046,C246,2027-01-02,50000,23900,26100,10000,5600,4400,21.25,13,250
S046,C346,2027-01-02,50000,23900,26100,10000,4700,5300,21.25,13,100
S046,C446,2027-01-02,50000,23900,26100,10000,4500,5500,21.25,13,500
S046,C046,2027-01-03,50000,20900,29100,10000,4900,5100,21.25,13,100
S046,C146,2027-01-03,50000,20900,29100,10000,5600,4400,21.25,13,250
S046,C246,2027-01-03,50000,20900,29100,10000,2100,7900,21.25,13,250
S046,C346,2027-01-03,50000,20900,29100,10000,2300,7700,21.25,13,100
S046,C446,2027-01-03,50000,20900,29100,10000,6000,4000,21.25,13,500
S046,C046,2027-01-04,50000,20800,29200,10000,4500,5500,21.25,13,100
S046,C146,2027-01-04,50000,20800,29200,10000,3100,6900,21.25,13,250
S046,C246,2027-01-04,50000,20800,29200,10000,4500,5500,21.25,13,250
S046,C346,2027-01-04,50000,20800,29200,10000,3700,6300,21.25,13,100
S046,C446,2027-01-04,50000,20800,29200,10000,5000,5000,21.25,13,500
S046,C046,2027-01-05,50000,20800,29200,10000,3100,6900,21.25,13,100
S046,C146,2027-01-05,50000,20800,29200,10000,4900,5100,21.25,13,250
S046,C246,2027-01-05,50000,20800,29200,10000,5200,4800,21.25,13,250
S046,C346,2027-01-05,50000,20800,29200,10000,3100,6900,21.25,13,100
S046,C446,2027-01-05,50000,20800,29200,10000,4500,5500,21.25,13,500
S046,C046,2027-01-06,50000,16700,33300,10000,2400,7600,21.25,13,100
S046,C146,2027-01-06,50000,16700,33300,10000,4400,5600,21.25,13,250
S046,C246,2027-01-06,50000,16700,33300,10000,3100,6900,21.25,13,250
S046,C346,2027-01-06,50000,16700,33300,10000,3100,6900,21.25,13,100
S046,C446,2027-01-06,50000,16700,33300,10000,3700,6300,21.25,13,500
S046,C046,2027-01-07,50000,20400,29600,10000,4800,5200,21.25,13,100
S046,C146,2027-01-07,50000,20400,29600,10000,4800,5200,21.25,13,250
S046,C246,2027-01-07,50000,20400,29600,10000,2600,7400,21.25,13,250
S046,C346,2027-01-07,50000,20400,29600,10000,2800,7200,21.25,13,100
S046,C446,2027-01-07,50000,20400,29600,10000,5400,4600,21.25,13,500
S046,C046,2027-01-08,50000,20500,29500,10000,4000,6000,21.25,13,100
S046,C146,2027-01-08,50000,20500,29500,10000,2800,7200,21.25,13,250
S046,C246,2027-01-08,50000,20500,29500,10000,4700,5300,21.25,13,250
S046,C346,2027-01-08,50000,20500,29500,10000,3900,6100,21.25,13,100
S046,C446,2027-01-08,50000,20500,29500,10000,5100,4900,21.25,13,500
S046,C046,2027-01-09,50000,18900,31100,10000,5800,4200,21.25,13,100
S046,C146,2027-01-09,50000,18900,31100,10000,2000,8000,21.25,13,250
S046,C246,2027-01-09,50000,18900,31100,10000,5400,4600,21.25,13,250
S046,C346,2027-01-09,50000,18900,31100,10000,2700,7300,21.25,13,100
S046,C446,2027-01-09,50000,18900,31100,10000,3000,7000,21.25,13,500
S046,C046,2027-01-10,50000,23500,26500,10000,4700,5300,21.25,13,100
S046,C146,2027-01-10,50000,23500,26500,10000,3200,6800,21.25,13,250
S046,C246,2027-01-10,50000,23500,26500,10000,5500,4500,21.25,13,250
S046,C346,2027-01-10,50000,23500,26500,10000,4300,5700,21.25,13,100
S046,C446,2027-01-10,50000,23500,26500,10000,5800,4200,21.25,13,500
S046,C046,2027-01-11,50000,21500,28500,10000,5000,5000,21.25,13,100
S046,C146,2027-01-11,50000,21500,28500,10000,3500,6500,21.25,13,250
S046,C246,2027-01-11,50000,21500,28500,10000,5500,4500,21.25,13,250
S046,C346,2027-01-11,50000,21500,28500,10000,2200,7800,21.25,13,100
S046,C446,2027-01-11,50000,21500,28500,10000,5300,4700,21.25,13,500
S046,C046,2027-01-12,50000,15900,34100,10000,2500,7500,21.25,13,100
S046,C146,2027-01-12,50000,15900,34100,10000,3200,6800,21.25,13,250
S046,C246,2027-01-12,50000,15900,34100,10000,3200,6800,21.25,13,250
S046,C346,2027-01-12,50000,15900,34100,10000,3700,6300,21.25,13,100
S046,C446,2027-01-12,50000,15900,34100,10000,3300,6700,21.25,13,500
S046,C046,2027-01-13,50000,19600,30400,10000,3400,6600,21.25,13,100
S046,C146,2027-01-13,50000,19600,30400,10000,3200,6800,21.25,13,250
S046,C246,2027-01-13,50000,19600,30400,10000,3600,6400,21.25,13,250
S046,C346,2027-01-13,50000,19600,30400,10000,5100,4900,21.25,13,100
S046,C446,2027-01-13,50000,19600,30400,10000,4300,5700,21.25,13,500
S046,C046,2027-01-14,50000,22100,27900,10000,5200,4800,21.25,13,100
S046,C146,2027-01-14,50000,22100,27900,10000,5100,4900,21.25,13,250
S046,C246,2027-01-14,50000,22100,27900,10000,4100,5900,21.25,13,250
S046,C346,2027-01-14,50000,22100,27900,10000,5100,4900,21.25,13,100
S046,C446,2027-01-14,50000,22100,27900,10000,2600,7400,21.25,13,500
S046,C046,2027-01-15,50000,16800,33200,10000,2000,8000,21.25,13,100
S046,C146,2027-01-15,50000,16800,33200,10000,6000,4000,21.25,13,250
S046,C246,2027-01-15,50000,16800,33200,10000,3600,6400,21.25,13,250
S046,C346,2027-01-15,50000,16800,33200,10000,2700,7300,21.25,13,100
S046,C446,2027-01-15,50000,16800,33200,10000,2500,7500,21.25,13,500
S046,C046,2027-01-16,50000,25500,24500,10000,5000,5000,21.25,13,100
S046,C146,2027-01-16,50000,25500,24500,10000,4900,5100,21.25,13,250
S046,C246,2027-01-16,50000,25500,24500,10000,5800,4200,21.25,13,250
S046,C346,2027-01-16,50000,25500,24500,10000,5100,4900,21.25,13,100
S046,C446,2027-01-16,50000,25500,24500,10000,4700,5300,21.25,13,500
S046,C046,2027-01-17,50000,24900,25100,10000,6000,4000,21.25,13,100
S046,C146,2027-01-17,50000,24900,25100,10000,5700,4300,21.25,13,250
S046,C246,2027-01-17,50000,24900,25100,10000,4700,5300,21.25,13,250
S046,C346,2027-01-17,50000,24900,25100,10000,3200,6800,21.25,13,100
S046,C446,2027-01-17,50000,24900,25100,10000,5300,4700,21.25,13,500
S046,C046,2027-01-18,50000,15800,34200,10000,3200,6800,21.25,13,100
S046,C146,2027-01-18,50000,15800,34200,10000,2500,7500,21.25,13,250
S046,C246,2027-01-18,50000,15800,34200,10000,3100,6900,21.25,13,250
S046,C346,2027-01-18,50000,15800,34200,10000,3700,6300,21.25,13,100
S046,C446,2027-01-18,50000,15800,34200,10000,3300,6700,21.25,13,500
S046,C046,2027-01-19,50000,22300,27700,10000,2600,7400,21.25,13,100
S046,C146,2027-01-19,50000,22300,27700,10000,6000,4000,21.25,13,250
S046,C246,2027-01-19,50000,22300,27700,10000,5500,4500,21.25,13,250
S046,C346,2027-01-19,50000,22300,27700,10000,5700,4300,21.25,13,100
S046,C446,2027-01-19,50000,22300,27700,10000,2500,7500,21.25,13,500
S046,C046,2027-01-20,50000,18200,31800,10000,4800,5200,21.25,13,100
S046,C146,2027-01-20,50000,18200,31800,10000,2800,7200,21.25,13,250
S046,C246,2027-01-20,50000,18200,31800,10000,2200,7800,21.25,13,250
S046,C346,2027-01-20,50000,18200,31800,10000,5700,4300,21.25,13,100
S046,C446,2027-01-20,50000,18200,31800,10000,2700,7300,21.25,13,500
