inventory_id,factory_id,component_id,quantity_on_hand,reserved_quantity,safety_stock,available_quantity,usable_quantity,snapshot_date,unit_cost_usd
FI002606,F012,C206,136,0,8,136,128,2027-01-01,3.25
FI002607,F012,C207,24,1,2,23,21,2027-01-01,3.70
FI002608,F012,C208,52,2,4,50,46,2027-01-01,4.15
FI002609,F012,C211,37,0,2,37,35,2027-01-01,5.50
FI002610,F012,C213,24,1,2,23,21,2027-01-01,6.40
FI002611,F012,C214,0,0,0,0,0,2027-01-01,6.85
FI002612,F012,C218,15,0,2,15,13,2027-01-01,8.65
FI002613,F012,C220,136,8,8,128,120,2027-01-01,9.55
FI002614,F012,C223,88,0,8,88,80,2027-01-01,10.90
FI002615,F012,C228,34,4,4,30,26,2027-01-01,13.15
FI002616,F012,C230,31,2,2,29,27,2027-01-01,14.05
FI002617,F012,C232,80,8,8,72,64,2027-01-01,14.95
FI002618,F012,C233,13,0,2,13,11,2027-01-01,15.40
FI002619,F012,C237,54,0,4,54,50,2027-01-01,17.20
FI002620,F012,C239,58,2,4,56,52,2027-01-01,18.10
FI002621,F012,C243,66,2,4,64,60,2027-01-01,19.90
FI002622,F012,C248,38,2,2,36,34,2027-01-01,22.15
FI002623,F012,C259,32,0,4,32,28,2027-01-01,4.60
FI002624,F012,C261,12,2,2,10,8,2027-01-01,5.50
FI002625,F012,C263,76,0,4,76,72,2027-01-01,6.40
FI002626,F012,C265,24,0,4,24,20,2027-01-01,7.30
FI002627,F012,C271,23,2,2,21,19,2027-01-01,10.00
FI002628,F012,C273,52,4,8,48,40,2027-01-01,10.90
FI002629,F012,C274,24,2,4,22,18,2027-01-01,11.35
FI002630,F012,C275,29,2,2,27,25,2027-01-01,11.80
FI002631,F012,C277,35,2,2,33,31,2027-01-01,12.70
FI002632,F012,C280,36,2,4,34,30,2027-01-01,14.05
FI002633,F012,C281,37,1,2,36,34,2027-01-01,14.50
FI002634,F012,C284,48,4,4,44,40,2027-01-01,15.85
FI002635,F012,C289,46,4,4,42,38,2027-01-01,18.10
FI002636,F012,C290,34,4,4,30,26,2027-01-01,18.55
FI002637,F012,C298,54,2,4,52,48,2027-01-01,22.15
FI002638,F012,C300,12,1,2,11,9,2027-01-01,23.05
FI002639,F012,C303,76,4,8,72,64,2027-01-01,1.90
FI002640,F012,C304,19,0,2,19,17,2027-01-01,2.35
FI002641,F012,C305,26,2,4,24,20,2027-01-01,2.80
FI002642,F012,C308,74,2,4,72,68,2027-01-01,4.15
FI002643,F012,C309,17,0,2,17,15,2027-01-01,4.60
FI002644,F012,C313,39,0,2,39,37,2027-01-01,6.40
FI002645,F012,C315,17,1,2,16,14,2027-01-01,7.30
FI002646,F012,C318,36,0,2,36,34,2027-01-01,8.65
FI002647,F012,C319,42,2,4,40,36,2027-01-01,9.10
FI002648,F012,C325,15,2,2,13,11,2027-01-01,11.80
FI002649,F012,C329,30,1,2,29,27,2027-01-01,13.60
FI002650,F012,C331,35,1,2,34,32,2027-01-01,14.50
FI002651,F012,C334,78,2,4,76,72,2027-01-01,15.85
FI002652,F012,C335,12,2,2,10,8,2027-01-01,16.30
FI002653,F012,C336,30,0,2,30,28,2027-01-01,16.75
FI002654,F012,C341,38,1,2,37,35,2027-01-01,19.00
FI002655,F012,C343,148,0,8,148,140,2027-01-01,19.90
FI002656,F012,C345,58,0,4,58,54,2027-01-01,20.80
FI002657,F012,C346,32,1,2,31,29,2027-01-01,21.25
FI002658,F012,C347,42,0,4,42,38,2027-01-01,21.70
FI002659,F012,C348,32,0,4,32,28,2027-01-01,22.15
FI002660,F012,C349,36,0,2,36,34,2027-01-01,22.60
FI002661,F012,C352,108,4,8,104,96,2027-01-01,1.45
FI002662,F012,C353,35,0,2,35,33,2027-01-01,1.90
FI002663,F012,C356,24,0,2,24,22,2027-01-01,3.25
FI002664,F012,C357,13,1,2,12,10,2027-01-01,3.70
FI002665,F012,C366,26,2,2,24,22,2027-01-01,7.75
FI002666,F012,C370,18,1,2,17,15,2027-01-01,9.55
FI002667,F012,C373,33,0,2,33,31,2027-01-01,10.90
FI002668,F012,C374,56,0,8,56,48,2027-01-01,11.35
FI002669,F012,C380,30,0,4,30,26,2027-01-01,14.05
FI002670,F012,C382,76,2,4,74,70,2027-01-01,14.95
FI002671,F012,C386,48,0,8,48,40,2027-01-01,16.75
FI002672,F012,C388,108,4,8,104,96,2027-01-01,17.65
FI002673,F012,C390,58,2,4,56,52,2027-01-01,18.55
FI002674,F012,C393,37,2,2,35,33,2027-01-01,19.90
FI002675,F012,C394,30,4,4,26,22,2027-01-01,20.35
FI002676,F012,C395,36,0,4,36,32,2027-01-01,20.80
FI002677,F012,C396,27,1,2,26,24,2027-01-01,21.25
FI002678,F012,C402,16,2,2,14,12,2027-01-01,1.45
FI002679,F012,C403,28,2,2,26,24,2027-01-01,1.90
FI002680,F012,C404,30,0,4,30,26,2027-01-01,2.35
FI002681,F012,C406,0,0,0,0,0,2027-01-01,3.25
FI002682,F012,C408,78,4,4,74,70,2027-01-01,4.15
FI002683,F012,C409,58,2,4,56,52,2027-01-01,4.60
FI002684,F012,C418,50,4,4,46,42,2027-01-01,8.65
FI002685,F012,C420,38,1,2,37,35,2027-01-01,9.55
FI002686,F012,C422,12,2,2,10,8,2027-01-01,10.45
FI002687,F012,C427,21,2,2,19,17,2027-01-01,12.70
FI002688,F012,C428,32,4,4,28,24,2027-01-01,13.15
FI002689,F012,C431,23,2,2,21,19,2027-01-01,14.50
FI002690,F012,C432,31,0,2,31,29,2027-01-01,14.95
FI002691,F012,C436,24,2,2,22,20,2027-01-01,16.75
FI002692,F012,C437,26,4,4,22,18,2027-01-01,17.20
FI002693,F012,C439,39,1,2,38,36,2027-01-01,18.10
FI002694,F012,C441,24,2,2,22,20,2027-01-01,19.00
FI002695,F012,C443,0,0,0,0,0,2027-01-01,19.90
FI002696,F012,C444,16,1,2,15,13,2027-01-01,20.35
FI002697,F012,C445,48,4,8,44,36,2027-01-01,20.80
FI002698,F012,C447,60,0,4,60,56,2027-01-01,21.70
FI002699,F012,C450,58,4,4,54,50,2027-01-01,23.05
FI002700,F012,C452,39,1,2,38,36,2027-01-01,1.45
FI002701,F012,C453,46,4,4,42,38,2027-01-01,1.90
FI002702,F012,C454,56,4,8,52,44,2027-01-01,2.35
FI002703,F012,C456,104,4,8,100,92,2027-01-01,3.25
FI002704,F012,C457,29,2,2,27,25,2027-01-01,3.70
FI002705,F012,C463,64,2,4,62,58,2027-01-01,6.40
FI002706,F012,C467,28,4,4,24,20,2027-01-01,8.20
FI002707,F012,C468,62,0,4,62,58,2027-01-01,8.65
FI002708,F012,C470,80,4,4,76,72,2027-01-01,9.55
FI002709,F012,C471,0,0,0,0,0,2027-01-01,10.00
FI002710,F012,C473,36,0,2,36,34,2027-01-01,10.90
FI002711,F012,C474,0,0,0,0,0,2027-01-01,11.35
FI002712,F012,C476,18,0,2,18,16,2027-01-01,12.25
FI002713,F012,C478,19,1,2,18,16,2027-01-01,13.15
FI002714,F012,C481,42,4,4,38,34,2027-01-01,14.50
FI002715,F012,C483,34,2,4,32,28,2027-01-01,15.40
FI002716,F012,C484,31,1,2,30,28,2027-01-01,15.85
FI002717,F012,C485,26,1,2,25,23,2027-01-01,16.30
FI002718,F012,C488,56,0,4,56,52,2027-01-01,17.65
FI002719,F012,C490,0,0,0,0,0,2027-01-01,18.55
FI002720,F012,C491,60,0,8,60,52,2027-01-01,19.00
FI002721,F012,C492,66,2,4,64,60,2027-01-01,19.45
FI002722,F012,C493,28,0,4,28,24,2027-01-01,19.90
FI002723,F012,C495,52,0,4,52,48,2027-01-01,20.80
FI002724,F012,C496,38,4,4,34,30,2027-01-01,21.25
FI002725,F013,C001,112,4,8,108,100,2027-01-01,1.00
FI002726,F013,C002,48,4,8,44,36,2027-01-01,1.45
FI002727,F013,C003,100,4,8,96,88,2027-01-01,1.90
FI002728,F013,C004,48,4,4,44,40,2027-01-01,2.35
FI002729,F013,C005,64,2,4,62,58,2027-01-01,2.80
FI002730,F013,C006,52,0,4,52,48,2027-01-01,3.25
FI002731,F013,C007,60,2,4,58,54,2027-01-01,3.70
FI002732,F013,C008,64,0,8,64,56,2027-01-01,4.15
FI002733,F013,C009,112,0,8,112,104,2027-01-01,4.60
FI002734,F013,C010,56,0,8,56,48,2027-01-01,5.05
FI002735,F013,C011,136,8,8,128,120,2027-01-01,5.50
FI002736,F013,C012,76,4,4,72,68,2027-01-01,5.95
FI002737,F013,C013,12,0,2,12,10,2027-01-01,6.40
FI002738,F013,C014,68,4,8,64,56,2027-01-01,6.85
FI002739,F013,C015,60,0,4,60,56,2027-01-01,7.30
FI002740,F013,C016,15,0,2,15,13,2027-01-01,7.75
FI002741,F013,C017,132,0,8,132,124,2027-01-01,8.20
FI002742,F013,C018,112,8,8,104,96,2027-01-01,8.65
FI002743,F013,C019,56,2,4,54,50,2027-01-01,9.10
FI002744,F013,C020,52,4,8,48,40,2027-01-01,9.55
FI002745,F013,C021,160,4,8,156,148,2027-01-01,10.00
FI002746,F013,C022,148,8,8,140,132,2027-01-01,10.45
FI002747,F013,C023,144,4,8,140,132,2027-01-01,10.90
FI002748,F013,C024,144,8,8,136,128,2027-01-01,11.35
FI002749,F013,C026,24,0,2,24,22,2027-01-01,12.25
FI002750,F013,C027,56,0,8,56,48,2027-01-01,12.70
FI002751,F013,C029,104,0,8,104,96,2027-01-01,13.60
FI002752,F013,C030,68,2,4,66,62,2027-01-01,14.05
FI002753,F013,C033,60,0,8,60,52,2027-01-01,15.40
FI002754,F013,C034,56,0,8,56,48,2027-01-01,15.85
FI002755,F013,C036,70,0,4,70,66,2027-01-01,16.75
FI002756,F013,C037,76,0,4,76,72,2027-01-01,17.20
FI002757,F013,C039,15,1,2,14,12,2027-01-01,18.10
FI002758,F013,C041,32,1,2,31,29,2027-01-01,19.00
FI002759,F013,C044,22,2,2,20,18,2027-01-01,20.35
FI002760,F013,C045,152,8,8,144,136,2027-01-01,20.80
FI002761,F013,C046,80,0,4,80,76,2027-01-01,21.25
FI002762,F013,C049,40,0,4,40,36,2027-01-01,22.60
FI002763,F013,C050,37,1,2,36,34,2027-01-01,23.05
FI002764,F013,C057,34,2,2,32,30,2027-01-01,3.70
FI002765,F013,C058,50,4,4,46,42,2027-01-01,4.15
FI002766,F013,C059,37,2,2,35,33,2027-01-01,4.60
FI002767,F013,C061,17,1,2,16,14,2027-01-01,5.50
FI002768,F013,C062,27,0,2,27,25,2027-01-01,5.95
FI002769,F013,C063,32,4,4,28,24,2027-01-01,6.40
FI002770,F013,C064,42,0,4,42,38,2027-01-01,6.85
FI002771,F013,C066,14,2,2,12,10,2027-01-01,7.75
FI002772,F013,C067,13,2,2,11,9,2027-01-01,8.20
FI002773,F013,C068,72,0,4,72,68,2027-01-01,8.65
FI002774,F013,C070,92,8,8,84,76,2027-01-01,9.55
FI002775,F013,C072,29,0,2,29,27,2027-01-01,10.45
FI002776,F013,C075,17,1,2,16,14,2027-01-01,11.80
FI002777,F013,C076,148,8,8,140,132,2027-01-01,12.25
FI002778,F013,C078,44,4,4,40,36,2027-01-01,13.15
FI002779,F013,C083,60,0,4,60,56,2027-01-01,15.40
FI002780,F013,C084,13,1,2,12,10,2027-01-01,15.85
FI002781,F013,C085,62,2,4,60,56,2027-01-01,16.30
FI002782,F013,C087,56,2,4,54,50,2027-01-01,17.20
FI002783,F013,C088,18,0,2,18,16,2027-01-01,17.65
FI002784,F013,C092,64,8,8,56,48,2027-01-01,19.45
FI002785,F013,C095,16,2,2,14,12,2027-01-01,20.80
FI002786,F013,C096,13,2,2,11,9,2027-01-01,21.25
FI002787,F013,C100,48,4,8,44,36,2027-01-01,23.05
FI002788,F013,C101,64,2,4,62,58,2027-01-01,1.00
FI002789,F013,C102,22,1,2,21,19,2027-01-01,1.45
FI002790,F013,C105,32,2,2,30,28,2027-01-01,2.80
FI002791,F013,C108,36,1,2,35,33,2027-01-01,4.15
FI002792,F013,C109,132,4,8,128,120,2027-01-01,4.60
FI002793,F013,C114,34,1,2,33,31,2027-01-01,6.85
FI002794,F013,C119,25,1,2,24,22,2027-01-01,9.10
FI002795,F013,C120,76,4,8,72,64,2027-01-01,9.55
FI002796,F013,C121,160,4,8,156,148,2027-01-01,10.00
FI002797,F013,C122,31,1,2,30,28,2027-01-01,10.45
FI002798,F013,C123,24,0,4,24,20,2027-01-01,10.90
FI002799,F013,C125,92,4,8,88,80,2027-01-01,11.80
FI002800,F013,C127,30,1,2,29,27,2027-01-01,12.70
FI002801,F013,C132,24,2,4,22,18,2027-01-01,14.95
FI002802,F013,C133,64,2,4,62,58,2027-01-01,15.40
FI002803,F013,C135,0,0,0,0,0,2027-01-01,16.30
FI002804,F013,C139,78,4,4,74,70,2027-01-01,18.10
FI002805,F013,C140,42,2,4,40,36,2027-01-01,18.55
FI002806,F013,C142,26,2,2,24,22,2027-01-01,19.45
FI002807,F013,C144,18,0,2,18,16,2027-01-01,20.35
FI002808,F013,C145,0,0,0,0,0,2027-01-01,20.80
FI002809,F013,C146,24,0,2,24,22,2027-01-01,21.25
FI002810,F013,C149,17,1,2,16,14,2027-01-01,22.60
FI002811,F013,C150,74,4,4,70,66,2027-01-01,23.05
FI002812,F013,C151,23,1,2,22,20,2027-01-01,1.00
FI002813,F013,C153,26,4,4,22,18,2027-01-01,1.90
FI002814,F013,C155,60,0,8,60,52,2027-01-01,2.80
FI002815,F013,C156,15,0,2,15,13,2027-01-01,3.25
FI002816,F013,C159,88,4,8,84,76,2027-01-01,4.60
FI002817,F013,C164,120,4,8,116,108,2027-01-01,6.85
FI002818,F013,C165,48,0,4,48,44,2027-01-01,7.30
FI002819,F013,C166,60,2,4,58,54,2027-01-01,7.75
FI002820,F013,C172,100,4,8,96,88,2027-01-01,10.45
FI002821,F013,C173,66,4,4,62,58,2027-01-01,10.90
FI002822,F013,C178,19,2,2,17,15,2027-01-01,13.15
FI002823,F013,C179,23,1,2,22,20,2027-01-01,13.60
FI002824,F013,C180,84,4,8,80,72,2027-01-01,14.05
FI002825,F013,C181,160,0,8,160,152,2027-01-01,14.50
FI002826,F013,C184,144,8,8,136,128,2027-01-01,15.85
FI002827,F013,C186,24,2,2,22,20,2027-01-01,16.75
FI002828,F013,C187,108,0,8,108,100,2027-01-01,17.20
FI002829,F013,C188,13,1,2,12,10,2027-01-01,17.65
FI002830,F013,C190,27,0,2,27,25,2027-01-01,18.55
FI002831,F013,C192,32,2,2,30,28,2027-01-01,19.45
FI002832,F013,C194,36,2,4,34,30,2027-01-01,20.35
FI002833,F013,C199,36,0,2,36,34,2027-01-01,22.60
FI002834,F013,C202,30,0,4,30,26,2027-01-01,1.45
FI002835,F013,C204,12,2,2,10,8,2027-01-01,2.35
FI002836,F013,C205,112,8,8,104,96,2027-01-01,2.80
FI002837,F013,C208,42,4,4,38,34,2027-01-01,4.15
FI002838,F013,C211,52,4,8,48,40,2027-01-01,5.50
FI002839,F013,C212,112,8,8,104,96,2027-01-01,5.95
FI002840,F013,C218,28,2,2,26,24,2027-01-01,8.65
FI002841,F013,C219,27,0,2,27,25,2027-01-01,9.10
FI002842,F013,C221,38,2,4,36,32,2027-01-01,10.00
FI002843,F013,C223,74,4,4,70,66,2027-01-01,10.90
FI002844,F013,C229,84,4,8,80,72,2027-01-01,13.60
FI002845,F013,C230,13,2,2,11,9,2027-01-01,14.05
FI002846,F013,C231,25,1,2,24,22,2027-01-01,14.50
FI002847,F013,C238,25,1,2,24,22,2027-01-01,17.65
FI002848,F013,C240,60,4,4,56,52,2027-01-01,18.55
FI002849,F013,C241,37,1,2,36,34,2027-01-01,19.00
FI002850,F013,C242,18,2,2,16,14,2027-01-01,19.45
FI002851,F013,C246,48,4,8,44,36,2027-01-01,21.25
FI002852,F013,C248,32,0,4,32,28,2027-01-01,22.15
FI002853,F013,C253,24,0,4,24,20,2027-01-01,1.90
FI002854,F013,C254,100,4,8,96,88,2027-01-01,2.35
FI002855,F013,C260,54,0,4,54,50,2027-01-01,5.05
FI002856,F013,C261,104,0,8,104,96,2027-01-01,5.50
FI002857,F013,C262,96,4,8,92,84,2027-01-01,5.95
FI002858,F013,C264,14,1,2,13,11,2027-01-01,6.85
FI002859,F013,C266,24,0,2,24,22,2027-01-01,7.75
FI002860,F013,C270,84,8,8,76,68,2027-01-01,9.55
FI002861,F013,C274,36,2,2,34,32,2027-01-01,11.35
FI002862,F013,C276,14,0,2,14,12,2027-01-01,12.25
FI002863,F013,C278,33,0,2,33,31,2027-01-01,13.15
FI002864,F013,C280,62,4,4,58,54,2027-01-01,14.05
FI002865,F013,C281,68,0,4,68,64,2027-01-01,14.50
FI002866,F013,C282,0,0,0,0,0,2027-01-01,14.95
FI002867,F013,C283,37,2,2,35,33,2027-01-01,15.40
FI002868,F013,C284,132,4,8,128,120,2027-01-01,15.85
FI002869,F013,C286,144,0,8,144,136,2027-01-01,16.75
FI002870,F013,C287,39,0,2,39,37,2027-01-01,17.20
FI002871,F013,C288,17,0,2,17,15,2027-01-01,17.65
FI002872,F013,C290,68,4,4,64,60,2027-01-01,18.55
FI002873,F013,C292,54,0,4,54,50,2027-01-01,19.45
FI002874,F013,C293,84,4,8,80,72,2027-01-01,19.90
FI002875,F013,C299,15,0,2,15,13,2027-01-01,22.60
FI002876,F013,C302,84,8,8,76,68,2027-01-01,1.45
FI002877,F013,C305,37,2,2,35,33,2027-01-01,2.80
FI002878,F013,C307,116,4,8,112,104,2027-01-01,3.70
FI002879,F013,C309,76,4,4,72,68,2027-01-01,4.60
FI002880,F013,C317,28,2,4,26,22,2027-01-01,8.20
FI002881,F013,C318,64,0,8,64,56,2027-01-01,8.65
FI002882,F013,C319,31,2,2,29,27,2027-01-01,9.10
FI002883,F013,C324,160,0,8,160,152,2027-01-01,11.35
FI002884,F013,C326,22,2,2,20,18,2027-01-01,12.25
FI002885,F013,C328,0,0,0,0,0,2027-01-01,13.15
FI002886,F013,C329,124,4,8,120,112,2027-01-01,13.60
FI002887,F013,C331,108,0,8,108,100,2027-01-01,14.50
FI002888,F013,C337,64,0,4,64,60,2027-01-01,17.20
FI002889,F013,C338,13,2,2,11,9,2027-01-01,17.65
FI002890,F013,C345,52,8,8,44,36,2027-01-01,20.80
FI002891,F013,C347,24,2,2,22,20,2027-01-01,21.70
FI002892,F013,C350,156,0,8,156,148,2027-01-01,23.05
FI002893,F013,C353,156,4,8,152,144,2027-01-01,1.90
FI002894,F013,C354,78,2,4,76,72,2027-01-01,2.35
FI002895,F013,C356,18,1,2,17,15,2027-01-01,3.25
FI002896,F013,C360,30,0,2,30,28,2027-01-01,5.05
FI002897,F013,C361,42,0,4,42,38,2027-01-01,5.50
FI002898,F013,C362,96,4,8,92,84,2027-01-01,5.95
FI002899,F013,C364,66,2,4,64,60,2027-01-01,6.85
FI002900,F013,C365,22,0,2,22,20,2027-01-01,7.30
FI002901,F013,C370,28,0,2,28,26,2027-01-01,9.55
FI002902,F013,C371,72,8,8,64,56,2027-01-01,10.00
FI002903,F013,C376,128,8,8,120,112,2027-01-01,12.25
FI002904,F013,C377,48,0,4,48,44,2027-01-01,12.70
FI002905,F013,C395,148,0,8,148,140,2027-01-01,20.80
FI002906,F013,C396,32,0,2,32,30,2027-01-01,21.25
FI002907,F013,C401,19,2,2,17,15,2027-01-01,1.00
FI002908,F013,C407,52,0,4,52,48,2027-01-01,3.70
FI002909,F013,C408,24,1,2,23,21,2027-01-01,4.15
FI002910,F013,C412,38,1,2,37,35,2027-01-01,5.95
FI002911,F013,C413,18,1,2,17,15,2027-01-01,6.40
FI002912,F013,C414,88,0,8,88,80,2027-01-01,6.85
FI002913,F013,C415,29,2,2,27,25,2027-01-01,7.30
FI002914,F013,C417,60,4,8,56,48,2027-01-01,8.20
FI002915,F013,C424,160,8,8,152,144,2027-01-01,11.35
FI002916,F013,C429,68,4,8,64,56,2027-01-01,13.60
FI002917,F013,C430,48,4,4,44,40,2027-01-01,14.05
FI002918,F013,C431,100,0,8,100,92,2027-01-01,14.50
FI002919,F013,C432,76,2,4,74,70,2027-01-01,14.95
FI002920,F013,C437,22,1,2,21,19,2027-01-01,17.20
FI002921,F013,C439,76,4,8,72,64,2027-01-01,18.10
FI002922,F013,C441,60,8,8,52,44,2027-01-01,19.00
FI002923,F013,C442,24,0,4,24,20,2027-01-01,19.45
FI002924,F013,C443,42,2,4,40,36,2027-01-01,19.90
FI002925,F013,C444,23,2,2,21,19,2027-01-01,20.35
FI002926,F013,C446,27,1,2,26,24,2027-01-01,21.25
FI002927,F013,C451,56,4,8,52,44,2027-01-01,1.00
FI002928,F013,C452,46,4,4,42,38,2027-01-01,1.45
FI002929,F013,C453,40,0,2,40,38,2027-01-01,1.90
FI002930,F013,C456,120,0,8,120,112,2027-01-01,3.25
FI002931,F013,C458,96,8,8,88,80,2027-01-01,4.15
FI002932,F013,C459,22,1,2,21,19,2027-01-01,4.60
FI002933,F013,C461,24,2,2,22,20,2027-01-01,5.50
FI002934,F013,C462,20,1,2,19,17,2027-01-01,5.95
FI002935,F013,C463,88,8,8,80,72,2027-01-01,6.40
FI002936,F013,C464,62,0,4,62,58,2027-01-01,6.85
FI002937,F013,C467,24,0,4,24,20,2027-01-01,8.20
FI002938,F013,C469,32,2,4,30,26,2027-01-01,9.10
FI002939,F013,C472,0,0,0,0,0,2027-01-01,10.45
FI002940,F013,C475,78,0,4,78,74,2027-01-01,11.80
FI002941,F013,C476,32,1,2,31,29,2027-01-01,12.25
FI002942,F013,C482,34,1,2,33,31,2027-01-01,14.95
FI002943,F013,C484,156,0,8,156,148,2027-01-01,15.85
FI002944,F013,C486,20,0,2,20,18,2027-01-01,16.75
FI002945,F013,C488,54,0,4,54,50,2027-01-01,17.65
FI002946,F013,C489,34,2,2,32,30,2027-01-01,18.10
FI002947,F013,C490,70,2,4,68,64,2027-01-01,18.55
FI002948,F013,C492,116,8,8,108,100,2027-01-01,19.45
FI002949,F013,C495,12,1,2,11,9,2027-01-01,20.80
FI002950,F013,C497,152,0,8,152,144,2027-01-01,21.70
FI002951,F013,C498,19,1,2,18,16,2027-01-01,22.15
FI002952,F013,C499,104,4,8,100,92,2027-01-01,22.60
FI002953,F014,C001,24,4,4,20,16,2027-01-01,1.00
FI002954,F014,C002,132,4,8,128,120,2027-01-01,1.45
FI002955,F014,C003,92,0,8,92,84,2027-01-01,1.90
FI002956,F014,C004,56,8,8,48,40,2027-01-01,2.35
FI002957,F014,C005,92,4,8,88,80,2027-01-01,2.80
FI002958,F014,C006,21,2,2,19,17,2027-01-01,3.25
FI002959,F014,C007,144,8,8,136,128,2027-01-01,3.70
FI002960,F014,C008,80,4,4,76,72,2027-01-01,4.15
FI002961,F014,C009,66,0,4,66,62,2027-01-01,4.60
FI002962,F014,C010,96,4,8,92,84,2027-01-01,5.05
FI002963,F014,C011,54,4,4,50,46,2027-01-01,5.50
FI002964,F014,C012,132,0,8,132,124,2027-01-01,5.95
FI002965,F014,C013,80,4,4,76,72,2027-01-01,6.40
FI002966,F014,C014,92,4,8,88,80,2027-01-01,6.85
FI002967,F014,C015,78,4,4,74,70,2027-01-01,7.30
FI002968,F014,C016,50,2,4,48,44,2027-01-01,7.75
FI002969,F014,C017,66,4,4,62,58,2027-01-01,8.20
FI002970,F014,C018,88,4,8,84,76,2027-01-01,8.65
FI002971,F014,C020,64,4,8,60,52,2027-01-01,9.55
FI002972,F014,C021,92,0,8,92,84,2027-01-01,10.00
FI002973,F014,C022,0,0,0,0,0,2027-01-01,10.45
FI002974,F014,C023,152,0,8,152,144,2027-01-01,10.90
FI002975,F014,C024,52,4,4,48,44,2027-01-01,11.35
FI002976,F014,C025,35,0,2,35,33,2027-01-01,11.80
FI002977,F014,C027,104,8,8,96,88,2027-01-01,12.70
FI002978,F014,C028,74,2,4,72,68,2027-01-01,13.15
FI002979,F014,C029,76,8,8,68,60,2027-01-01,13.60
FI002980,F014,C030,96,4,8,92,84,2027-01-01,14.05
FI002981,F014,C033,68,8,8,60,52,2027-01-01,15.40
FI002982,F014,C035,20,0,2,20,18,2027-01-01,16.30
FI002983,F014,C037,128,8,8,120,112,2027-01-01,17.20
FI002984,F014,C038,28,2,4,26,22,2027-01-01,17.65
FI002985,F014,C039,30,0,2,30,28,2027-01-01,18.10
FI002986,F014,C040,46,0,4,46,42,2027-01-01,18.55
FI002987,F014,C041,17,2,2,15,13,2027-01-01,19.00
FI002988,F014,C042,72,4,4,68,64,2027-01-01,19.45
FI002989,F014,C043,44,2,4,42,38,2027-01-01,19.90
FI002990,F014,C044,28,1,2,27,25,2027-01-01,20.35
FI002991,F014,C045,0,0,0,0,0,2027-01-01,20.80
FI002992,F014,C047,28,1,2,27,25,2027-01-01,21.70
FI002993,F014,C048,39,0,2,39,37,2027-01-01,22.15
FI002994,F014,C049,152,8,8,144,136,2027-01-01,22.60
FI002995,F014,C050,64,4,8,60,52,2027-01-01,23.05
FI002996,F014,C052,56,8,8,48,40,2027-01-01,1.45
FI002997,F014,C055,68,8,8,60,52,2027-01-01,2.80
FI002998,F014,C074,64,2,4,62,58,2027-01-01,11.35
FI002999,F014,C076,64,8,8,56,48,2027-01-01,12.25
FI003000,F014,C077,32,4,4,28,24,2027-01-01,12.70
FI003001,F014,C078,58,2,4,56,52,2027-01-01,13.15
FI003002,F014,C081,29,0,2,29,27,2027-01-01,14.50
FI003003,F014,C082,88,0,8,88,80,2027-01-01,14.95
FI003004,F014,C084,100,0,8,100,92,2027-01-01,15.85
FI003005,F014,C085,148,4,8,144,136,2027-01-01,16.30
FI003006,F014,C086,84,4,8,80,72,2027-01-01,16.75
FI003007,F014,C088,44,4,4,40,36,2027-01-01,17.65
FI003008,F014,C091,26,4,4,22,18,2027-01-01,19.00
FI003009,F014,C094,108,8,8,100,92,2027-01-01,20.35
FI003010,F014,C096,38,1,2,37,35,2027-01-01,21.25
FI003011,F014,C097,39,2,2,37,35,2027-01-01,21.70
FI003012,F014,C100,34,0,2,34,32,2027-01-01,23.05
FI003013,F014,C101,160,8,8,152,144,2027-01-01,1.00
FI003014,F014,C104,32,2,4,30,26,2027-01-01,2.35
FI003015,F014,C105,22,0,2,22,20,2027-01-01,2.80
FI003016,F014,C107,31,2,2,29,27,2027-01-01,3.70
FI003017,F014,C109,58,2,4,56,52,2027-01-01,4.60
FI003018,F014,C117,30,2,2,28,26,2027-01-01,8.20
FI003019,F014,C118,26,2,2,24,22,2027-01-01,8.65
FI003020,F014,C124,30,2,2,28,26,2027-01-01,11.35
FI003021,F014,C125,19,1,2,18,16,2027-01-01,11.80
FI003022,F014,C126,34,2,2,32,30,2027-01-01,12.25
FI003023,F014,C127,66,4,4,62,58,2027-01-01,12.70
FI003024,F014,C128,35,1,2,34,32,2027-01-01,13.15
FI003025,F014,C129,34,0,2,34,32,2027-01-01,13.60
FI003026,F014,C131,36,4,4,32,28,2027-01-01,14.50
FI003027,F014,C133,66,4,4,62,58,2027-01-01,15.40
FI003028,F014,C140,120,4,8,116,108,2027-01-01,18.55
FI003029,F014,C142,60,4,8,56,48,2027-01-01,19.45
FI003030,F014,C144,17,1,2,16,14,2027-01-01,20.35
FI003031,F014,C147,44,4,4,40,36,2027-01-01,21.70
FI003032,F014,C151,27,2,2,25,23,2027-01-01,1.00
FI003033,F014,C153,96,4,8,92,84,2027-01-01,1.90
FI003034,F014,C157,24,2,4,22,18,2027-01-01,3.70
FI003035,F014,C159,68,0,4,68,64,2027-01-01,4.60
FI003036,F014,C160,30,1,2,29,27,2027-01-01,5.05
FI003037,F014,C164,32,2,2,30,28,2027-01-01,6.85
FI003038,F014,C170,78,4,4,74,70,2027-01-01,9.55
FI003039,F014,C174,76,2,4,74,70,2027-01-01,11.35
FI003040,F014,C177,16,0,2,16,14,2027-01-01,12.70
